player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Norris, Shaun",1,4,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.052,22,-4.550,-1.287,0.522,1.860,3.997,4.093,0.052,22,-4.550,-1.287,0.522,1.860,3.997,4.093,1.507,31,-10.354,-3.715,0.506,5.728,14.770,11.973,-0.079,31,-0.251,-0.154,-0.085,-0.010,0.101,0.167
"Fox, Ryan",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.022,23,-1.825,-1.004,0.022,1.047,1.868,2.901,0.022,23,-1.825,-1.004,0.022,1.047,1.868,2.901,36.256,1,35.990,36.109,36.256,36.404,36.522,0.417,-0.166,40,-0.324,-0.254,-0.166,-0.078,-0.008,0.249
"Kim, Si Woo",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.022,24,-1.732,-0.953,0.022,0.996,1.775,2.756,0.022,24,-1.732,-0.953,0.022,0.996,1.775,2.756,-6.744,38,-8.728,-7.846,-6.744,-5.641,-4.760,3.118,0.048,9,0.019,0.032,0.048,0.065,0.078,0.047
"Dean, Joe",1,4,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.198,25,-2.081,-0.943,-0.249,0.496,1.757,1.822,-0.198,25,-2.081,-0.943,-0.249,0.496,1.757,1.822,12.132,12,9.975,10.029,11.519,13.623,15.149,2.666,-0.097,34,-0.298,-0.178,-0.059,0.022,0.050,0.173
"Sullivan, Andy",1,4,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.198,26,-2.150,-1.287,-0.198,0.891,1.754,1.867,-0.198,26,-2.150,-1.287,-0.198,0.891,1.754,1.867,10.132,15,3.320,4.478,9.724,15.378,17.516,7.277,0.099,5,0.082,0.085,0.094,0.108,0.125,0.021
"Woodland, Gary",1,4,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.198,27,-4.304,-3.641,-0.697,2.746,4.607,4.500,-0.198,27,-4.304,-3.641,-0.697,2.746,4.607,4.500,19.132,4,2.483,14.467,23.496,28.161,29.673,13.854,-0.097,34,-0.345,-0.242,-0.059,0.086,0.098,0.228
"Duval, David",2,6,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.248,28,-7.025,-4.739,2.341,3.197,4.206,5.307,-0.248,28,-7.025,-4.739,2.341,3.197,4.206,5.307,11.514,13,-2.846,0.987,12.160,22.903,24.547,13.159,-0.107,37,-0.254,-0.188,-0.114,-0.026,0.050,0.125
"Wiesberger, Bernd",1,4,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.448,29,-2.231,-1.693,-1.198,0.047,2.386,2.355,-0.448,29,-2.231,-1.693,-1.198,0.047,2.386,2.355,2.882,25,-5.767,-2.783,2.756,8.421,11.709,8.530,0.010,20,-0.061,-0.057,0.001,0.068,0.094,0.082
"Molinari, Francesco",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.478,30,-0.975,-0.754,-0.478,-0.203,0.018,0.780,-0.478,30,-0.975,-0.754,-0.478,-0.203,0.018,0.780,-4.994,36,-12.153,-8.971,-4.994,-1.016,2.165,11.250,0.048,9,0.019,0.032,0.048,0.065,0.078,0.047
"Thomas, Justin",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.478,30,-5.382,-3.203,-0.478,2.246,4.425,7.706,-0.478,30,-5.382,-3.203,-0.478,2.246,4.425,7.706,18.756,5,8.140,12.859,18.756,24.654,29.372,16.681,0.013,17,-0.054,-0.024,0.013,0.050,0.079,0.105
"Harman, Brian",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.978,32,-3.632,-2.453,-0.978,0.496,1.675,4.170,-0.978,32,-3.632,-2.453,-0.978,0.496,1.675,4.170,-16.994,41,-25.585,-21.766,-16.994,-12.221,-8.403,13.499,0.013,15,-0.118,-0.060,0.013,0.085,0.144,0.206
"Clarke, Darren",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.978,32,-2.825,-2.004,-0.978,0.047,0.868,2.901,-0.978,32,-2.825,-2.004,-0.978,0.047,0.868,2.901,-2.494,34,-5.685,-4.266,-2.494,-0.721,0.697,5.014,0.120,3,0.085,0.101,0.120,0.139,0.154,0.054
"Reed, Patrick",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.978,34,-1.025,-1.004,-0.978,-0.953,-0.932,0.073,-0.978,34,-1.025,-1.004,-0.978,-0.953,-0.932,0.073,2.756,26,-3.360,-0.641,2.756,6.154,8.872,9.610,-0.166,41,-0.196,-0.182,-0.166,-0.149,-0.136,0.047
"Cink, Stewart",2,4,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-1.218,35,-4.504,-2.400,-0.457,0.725,1.003,2.781,-1.218,35,-4.504,-2.400,-0.457,0.725,1.003,2.781,13.636,9,-16.211,4.739,18.766,27.663,36.301,25.534,-0.030,25,-0.206,-0.151,-0.023,0.098,0.137,0.172
"Smith, Cameron",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-1.478,36,-1.975,-1.754,-1.478,-1.203,-0.982,0.780,-1.478,36,-1.975,-1.754,-1.478,-1.203,-0.982,0.780,2.506,27,-0.153,1.029,2.506,3.984,5.165,4.179,-0.023,24,-0.117,-0.075,-0.023,0.029,0.071,0.148
"Lowry, Shane",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-1.978,37,-3.732,-2.953,-1.978,-1.004,-0.225,2.756,-1.978,37,-3.732,-2.953,-1.978,-1.004,-0.225,2.756,-2.994,35,-14.285,-9.266,-2.994,3.279,8.297,17.741,-0.095,32,-0.124,-0.111,-0.095,-0.078,-0.065,0.047
"Hatton, Tyrrell",1,2,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-2.478,38,-2.975,-2.754,-2.478,-2.203,-1.982,0.780,-2.478,38,-2.975,-2.754,-2.478,-2.203,-1.982,0.780,13.256,11,2.640,7.359,13.256,19.154,23.872,16.681,-0.059,29,-0.190,-0.132,-0.059,0.014,0.072,0.206
