player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Campbell, Brian",5,10,8,0,0,0,0,0.151,47,-0.831,-0.776,-0.121,0.842,1.681,1.065,-0.327,107,-1.609,-0.664,-0.078,0.266,0.409,0.830,0.911,12,-1.281,0.181,0.667,1.926,3.188,1.668,-1.246,130,-2.090,-1.644,-1.436,-0.814,-0.202,0.721,-0.335,94,-2.737,-1.205,-0.306,0.530,2.020,1.829,-0.661,109,-2.621,-1.062,-0.437,0.119,0.643,1.271,-0.838,106,-3.147,-1.869,-1.339,0.359,1.878,1.842,-0.838,106,-3.147,-1.869,-1.339,0.359,1.878,1.842,-23.030,132,-41.347,-34.460,-22.345,-15.738,-3.625,13.850,-0.035,93,-0.262,-0.110,-0.009,0.024,0.169,0.151
"Kang, Jeffrey",3,7,4,0,0,0,0,-0.894,123,-2.209,-1.089,-0.618,-0.423,0.034,1.123,0.051,61,-2.034,-0.308,0.682,1.040,1.251,1.717,-0.024,71,-0.627,-0.210,-0.014,0.172,0.564,0.569,0.554,20,0.274,0.316,0.443,0.681,0.991,0.364,0.530,38,-0.305,0.071,0.394,0.854,1.555,0.893,0.581,37,-2.288,0.014,1.076,1.643,2.755,2.476,-0.860,107,-3.233,-1.830,-0.364,0.452,0.553,1.628,-0.860,107,-3.233,-1.830,-0.364,0.452,0.553,1.628,-5.405,102,-18.602,-8.979,-1.874,-0.388,2.532,8.653,-0.052,104,-0.226,-0.156,-0.081,0.024,0.180,0.162
"Schenk, Adam",6,17,12,0,1,1,1,-0.180,75,-2.620,-0.763,-0.329,0.902,1.741,1.518,-0.122,91,-1.260,-0.602,-0.226,0.457,1.126,0.873,-0.041,74,-2.673,-0.607,-0.179,1.196,1.774,1.564,-0.039,74,-1.295,-0.731,0.017,0.744,1.082,0.888,-0.080,77,-3.612,-1.195,0.346,1.375,2.659,2.130,-0.202,81,-3.872,-1.118,-0.138,1.091,2.806,2.249,-0.865,108,-6.957,-1.182,-0.284,1.000,2.847,3.249,-0.865,108,-6.957,-1.182,-0.284,1.000,2.847,3.249,-0.149,69,-12.824,-7.700,2.952,6.359,9.529,7.965,-0.091,124,-0.265,-0.190,-0.079,-0.025,0.089,0.126
"Saddier, Adrien",3,7,4,0,0,0,0,-0.099,71,-0.511,-0.281,-0.140,0.042,0.369,0.421,-0.105,87,-0.680,-0.500,-0.240,0.155,0.657,0.653,0.140,55,-2.247,-1.083,0.512,1.736,2.007,2.134,0.251,49,-0.725,0.171,0.624,0.704,0.705,0.804,0.391,45,-1.542,-0.380,0.615,1.385,2.011,1.705,0.286,56,-1.697,-0.937,0.561,1.783,1.883,1.852,-0.871,109,-3.155,-2.201,-1.439,0.421,2.118,2.122,-0.871,109,-3.155,-2.201,-1.439,0.421,2.118,2.122,-1.064,76,-20.834,-4.487,3.926,6.590,9.278,12.550,-0.062,108,-0.231,-0.152,-0.070,0.023,0.112,0.136
"Dou, Zecheng",4,9,4,0,0,0,0,-0.698,113,-2.029,-1.795,-1.190,-0.093,1.321,1.689,-0.429,112,-0.994,-0.730,-0.518,-0.218,0.260,0.602,-0.412,102,-1.947,-0.628,0.097,0.312,0.409,1.261,0.509,22,-1.372,-0.392,0.411,1.313,2.528,1.848,0.097,67,-1.661,-1.526,-0.591,1.032,2.818,2.290,-0.332,89,-1.974,-1.509,-1.044,0.133,2.305,2.188,-0.929,110,-3.264,-1.994,-1.455,0.359,1.536,1.802,-0.929,110,-3.264,-1.994,-1.455,0.359,1.536,1.802,5.507,34,-0.681,3.169,5.253,7.778,12.335,4.682,-0.084,121,-0.342,-0.150,-0.072,0.016,0.158,0.180
"Hirata, Kensei",4,11,8,0,0,0,1,-0.736,114,-2.599,-0.939,-0.427,0.044,0.213,1.147,0.570,12,-0.565,-0.267,0.661,1.008,1.961,0.993,-0.022,70,-1.563,-1.039,0.017,1.018,1.467,1.247,-0.154,87,-1.183,-0.874,-0.096,0.223,1.103,0.883,-0.175,82,-2.601,-1.485,-0.238,1.293,2.189,1.881,0.395,46,-3.166,-1.289,0.319,2.360,3.813,2.753,-0.941,111,-5.706,-2.357,-1.443,1.407,3.452,3.209,-0.941,111,-5.706,-2.357,-1.443,1.407,3.452,3.209,-7.700,113,-22.245,-17.187,-10.836,-0.264,9.674,11.821,0.068,18,-0.103,0.055,0.064,0.077,0.248,0.130
"Kim, Michael",3,4,2,0,0,0,0,-0.817,118,-1.783,-1.354,-0.817,-0.280,0.149,1.518,0.611,7,0.305,0.441,0.611,0.781,0.916,0.480,-2.499,132,-3.944,-3.302,-2.499,-1.696,-1.053,2.271,-0.112,83,-0.790,-0.489,-0.112,0.264,0.566,1.065,-2.611,129,-4.734,-3.790,-2.611,-1.431,-0.488,3.336,-2.000,125,-4.429,-3.349,-2.000,-0.651,0.429,3.816,-0.982,112,-3.955,-2.005,-0.278,0.745,1.006,2.507,-0.982,112,-3.955,-2.005,-0.278,0.745,1.006,2.507,0.019,66,-12.457,-2.463,3.884,6.366,7.086,10.266,0.028,39,-0.162,-0.001,0.084,0.114,0.141,0.158
"Hojgaard, Nicolai",3,8,8,0,0,0,0,-0.513,101,-1.918,-1.117,-0.821,0.292,1.067,1.156,-0.302,105,-1.402,-0.452,-0.225,0.160,0.412,0.715,-0.369,100,-2.460,-0.992,-0.482,0.700,1.437,1.515,0.154,58,-1.511,-0.705,0.026,1.220,1.809,1.306,-0.215,86,-2.856,-0.474,0.079,0.529,1.587,1.688,-0.517,102,-3.692,-1.400,0.190,0.565,1.618,2.046,-1.030,113,-2.806,-1.868,-1.135,0.282,0.442,1.341,-1.030,113,-2.806,-1.868,-1.135,0.282,0.442,1.341,23.078,1,16.011,19.541,24.503,26.719,28.330,4.955,-0.117,128,-0.244,-0.138,-0.091,-0.063,-0.052,0.081
"Lebioda, Hank",4,11,6,0,0,0,0,-0.777,116,-3.454,-1.767,-0.408,0.746,1.114,1.981,0.148,47,-0.899,-0.593,0.003,0.446,1.660,1.078,0.076,62,-1.004,-0.145,-0.076,0.655,1.094,0.872,-0.494,110,-1.590,-0.893,-0.481,0.096,0.459,0.851,-0.418,98,-1.788,-1.403,-0.492,0.344,1.187,1.285,-0.270,85,-2.458,-1.132,-0.169,0.594,1.799,1.728,-1.125,114,-3.854,-2.115,-1.240,-0.467,2.206,2.073,-1.125,114,-3.854,-2.115,-1.240,-0.467,2.206,2.073,-1.398,80,-12.286,-7.183,-0.300,2.208,9.973,8.068,-0.075,117,-0.255,-0.147,-0.048,-0.009,0.076,0.118
"Ramey, Chad",8,18,10,0,0,0,0,-0.455,98,-3.009,-1.243,-0.024,0.694,1.243,1.609,-0.051,80,-0.979,-0.267,-0.060,0.261,0.762,0.626,-0.624,116,-3.314,-0.667,-0.301,0.048,0.967,1.634,-0.388,104,-1.737,-0.941,-0.276,0.233,0.744,0.903,-1.012,117,-3.071,-1.647,-1.119,0.057,0.648,1.418,-1.064,119,-3.444,-2.099,-0.706,0.163,0.836,1.635,-1.147,115,-4.445,-3.166,-1.209,0.711,1.931,2.377,-1.147,115,-4.445,-3.166,-1.209,0.711,1.931,2.377,-6.071,105,-19.345,-14.510,-5.412,0.058,8.088,9.462,-0.029,89,-0.258,-0.121,-0.002,0.041,0.215,0.156
