player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Young, Cameron",21,84,83,3,8,12,15,0.375,24,-2.518,-0.562,0.271,1.325,2.950,1.713,0.304,16,-1.088,-0.334,0.297,0.842,2.309,1.031,0.709,6,-1.440,-0.122,0.667,1.822,3.129,1.484,0.858,1,-0.511,0.332,0.883,1.355,2.172,0.794,1.567,1,-0.819,0.382,1.577,2.500,4.370,1.679,1.871,1,-1.140,0.229,1.961,3.210,5.316,1.974,2.238,1,-2.183,0.103,1.841,4.678,6.813,2.825,2.238,1,-2.183,0.103,1.841,4.678,6.813,2.825,10.152,16,-7.628,3.787,10.588,17.672,28.966,12.568,0.013,51,-0.148,-0.065,0.009,0.090,0.207,0.109
"Henley, Russell",20,74,72,1,3,6,15,0.409,18,-2.113,-0.673,0.242,1.383,3.199,1.693,0.219,26,-1.340,-0.192,0.276,0.623,1.626,0.877,0.684,8,-1.645,-0.335,0.582,1.795,3.209,1.526,0.420,18,-1.272,-0.002,0.608,0.904,1.419,0.813,1.104,7,-1.671,0.215,1.153,2.314,3.547,1.756,1.323,7,-2.409,0.044,1.569,2.740,3.695,1.996,1.740,2,-2.963,0.090,2.186,3.395,5.381,2.487,1.740,3,-2.963,0.090,2.186,3.395,5.381,2.487,-9.627,128,-21.348,-14.479,-10.962,-4.915,3.317,8.141,0.129,1,-0.089,0.069,0.132,0.204,0.326,0.125
"Schauffele, Xander",19,72,67,1,3,6,12,0.178,49,-2.014,-0.981,0.111,1.339,2.620,1.473,0.121,44,-1.478,-0.423,0.129,0.797,1.611,0.939,0.555,16,-1.614,-0.508,0.386,1.486,2.774,1.459,0.733,4,-0.938,0.183,0.973,1.312,2.068,0.950,1.289,4,-1.093,-0.012,1.022,2.396,4.133,1.688,1.410,4,-1.442,-0.295,1.287,2.768,4.504,2.039,1.699,3,-1.959,-0.179,1.419,4.169,5.812,2.588,1.699,4,-1.959,-0.179,1.419,4.169,5.812,2.588,12.355,13,-6.502,7.495,13.604,18.383,27.461,10.791,0.002,67,-0.195,-0.088,0.004,0.098,0.185,0.137
"Kim, Si Woo",29,110,98,0,8,13,19,-0.079,88,-3.078,-1.335,0.000,1.147,2.500,1.631,0.347,10,-1.092,-0.261,0.333,1.010,1.605,0.903,0.750,5,-1.971,-0.217,0.661,1.874,3.326,1.635,0.591,7,-0.333,0.131,0.567,0.995,1.603,0.610,1.341,3,-1.507,-0.062,1.402,2.641,4.325,1.773,1.688,2,-1.172,0.134,1.749,2.929,4.754,1.806,1.646,4,-2.377,0.067,1.537,3.545,5.304,2.485,1.646,5,-2.377,0.067,1.537,3.545,5.304,2.485,-3.978,101,-17.583,-8.871,-4.036,1.546,10.843,8.489,0.102,3,-0.085,0.021,0.089,0.184,0.321,0.118
"Cantlay, Patrick",20,72,69,0,1,5,10,0.190,47,-2.313,-0.654,0.154,1.078,2.654,1.559,0.288,18,-1.259,-0.436,0.326,0.841,1.904,0.982,0.673,9,-1.773,-0.423,0.341,1.597,3.637,1.649,0.431,17,-1.118,-0.026,0.508,0.963,1.598,0.781,1.104,6,-2.036,-0.144,1.133,2.319,4.109,1.851,1.392,6,-1.419,-0.091,1.404,2.585,4.979,1.977,1.569,5,-3.069,-0.128,1.656,3.480,5.725,2.582,1.569,6,-3.069,-0.128,1.656,3.480,5.725,2.582,2.980,52,-11.629,-3.678,3.658,8.318,19.451,9.729,0.004,64,-0.166,-0.083,-0.004,0.111,0.194,0.130
"Spaun, J.J.",25,86,81,1,4,7,14,-0.216,102,-2.805,-1.273,0.008,0.907,2.398,1.614,0.240,23,-1.036,-0.303,0.181,0.826,1.562,0.983,0.989,1,-1.095,0.433,1.006,1.782,3.102,1.313,0.415,19,-0.952,-0.086,0.440,1.014,1.487,0.830,1.403,2,-1.376,0.224,1.471,2.552,3.665,1.688,1.644,3,-1.260,0.245,1.802,2.628,4.547,1.826,1.438,6,-2.675,-0.083,1.599,2.945,5.174,2.463,1.438,7,-2.675,-0.083,1.599,2.945,5.174,2.463,-0.285,78,-15.403,-7.631,-1.216,5.238,16.927,10.010,0.044,26,-0.146,-0.030,0.043,0.117,0.271,0.128
"Griffin, Ben",28,104,98,1,4,8,15,0.564,7,-2.118,-0.535,0.568,1.873,3.182,1.694,0.380,8,-1.166,-0.281,0.509,1.054,1.778,0.959,0.282,41,-2.140,-0.617,0.311,1.009,2.616,1.410,0.073,64,-1.609,-0.468,0.013,0.671,1.518,0.939,0.355,48,-2.357,-1.001,0.403,1.517,2.878,1.697,0.735,20,-2.437,-0.600,0.853,2.081,3.592,2.024,1.394,7,-3.057,0.174,1.528,2.857,4.845,2.379,1.394,8,-3.057,0.174,1.528,2.857,4.845,2.379,0.191,76,-16.455,-8.216,0.255,5.371,16.081,10.299,0.005,60,-0.209,-0.087,0.005,0.080,0.207,0.124
"Gotterup, Chris",25,98,93,3,3,7,15,0.357,25,-2.040,-0.670,0.129,1.213,2.976,1.570,-0.006,75,-1.750,-0.748,-0.064,0.701,1.756,1.096,0.392,21,-2.539,-0.909,0.667,1.814,3.070,1.731,0.693,6,-0.763,-0.002,0.782,1.322,2.165,0.928,1.085,8,-2.163,-0.370,1.117,2.405,4.155,1.972,1.079,9,-3.478,-0.275,1.274,2.751,4.461,2.378,1.376,8,-3.427,-0.510,0.983,3.230,5.759,2.751,1.376,9,-3.427,-0.510,0.983,3.230,5.759,2.751,15.842,6,-2.421,9.289,16.398,22.695,35.810,11.991,-0.044,114,-0.285,-0.119,-0.053,0.041,0.167,0.135
"Knapp, Jake",17,58,57,0,2,6,9,0.502,12,-1.829,-0.263,0.499,1.528,3.121,1.657,-0.139,111,-1.788,-0.581,-0.184,0.572,1.353,0.993,0.370,24,-2.565,-0.625,0.727,1.286,2.678,1.773,0.541,9,-1.872,0.056,0.661,1.309,2.378,1.210,0.911,13,-3.136,-0.459,1.128,1.924,4.123,2.111,0.773,16,-4.397,-0.273,0.976,2.171,4.542,2.411,1.305,9,-3.997,-0.484,1.288,3.663,4.756,2.814,1.305,10,-3.997,-0.484,1.288,3.663,4.756,2.814,14.242,9,-8.074,4.264,13.679,22.339,35.893,14.124,-0.008,81,-0.237,-0.097,0.011,0.095,0.170,0.131
"Koivun, Jackson",20,64,22,1,3,4,5,0.679,4,-2.961,0.380,1.050,1.758,2.433,1.639,0.155,35,-0.960,-0.395,0.069,0.486,1.518,0.821,0.864,2,-1.397,-0.588,1.182,2.057,3.242,1.576,0.375,24,-0.880,0.019,0.323,1.013,1.190,0.744,1.240,5,-1.002,-0.707,1.735,2.731,3.641,1.777,1.395,5,-0.734,-0.084,1.319,2.842,4.107,1.700,1.292,10,-2.394,-0.713,1.393,2.991,5.468,2.459,2.074,2,-1.080,0.526,1.481,3.740,5.655,2.506,1.782,59,-22.466,-8.495,5.241,11.213,21.839,15.038,0.061,19,-0.110,-0.028,0.062,0.135,0.257,0.120
"Matsuyama, Hideki",27,108,99,1,4,6,17,0.124,56,-2.722,-0.722,0.119,1.258,2.325,1.523,0.557,1,-0.952,-0.158,0.529,1.227,2.145,0.994,0.588,13,-2.325,-0.429,0.687,1.626,2.894,1.541,-0.003,76,-1.512,-0.600,0.028,0.784,1.398,0.950,0.585,29,-2.208,-0.297,0.601,1.689,3.334,1.864,1.141,8,-2.345,0.114,1.141,2.443,4.334,2.029,1.271,11,-3.667,-0.381,1.597,2.749,5.453,2.601,1.271,11,-3.667,-0.381,1.597,2.749,5.453,2.601,-1.100,84,-16.587,-7.167,-0.742,5.487,12.338,9.735,0.010,56,-0.197,-0.070,-0.002,0.110,0.202,0.126
"Fowler, Rickie",22,78,76,0,1,6,11,0.417,17,-1.894,-0.525,0.259,1.316,3.083,1.428,-0.031,83,-1.543,-0.597,0.011,0.488,1.443,0.897,0.349,29,-2.674,-0.606,0.480,1.376,3.091,1.621,0.449,16,-1.109,-0.022,0.538,0.981,1.603,0.807,0.798,17,-3.014,-0.100,1.135,1.964,3.397,1.906,0.767,17,-2.809,-0.421,0.981,1.974,3.919,2.231,1.218,12,-3.802,0.046,1.110,2.950,5.479,2.751,1.218,12,-3.802,0.046,1.110,2.950,5.479,2.751,0.419,74,-13.905,-5.815,0.741,6.252,15.587,9.018,0.051,25,-0.171,-0.042,0.058,0.139,0.229,0.138
"Bhatia, Akshay",26,86,81,1,3,5,14,0.544,9,-1.920,-0.457,0.491,1.495,3.063,1.605,0.191,27,-1.385,-0.567,0.106,0.786,2.442,1.235,0.594,12,-2.237,-0.295,0.570,1.699,2.785,1.665,-0.001,75,-1.787,-0.542,0.225,0.742,1.369,1.102,0.593,27,-3.932,-0.602,0.946,2.070,3.396,2.233,0.784,15,-4.006,-0.673,1.188,2.771,4.505,2.631,1.206,13,-3.721,-0.421,1.410,3.173,5.965,2.998,1.206,13,-3.721,-0.421,1.410,3.173,5.965,2.998,-0.051,77,-15.959,-6.733,-0.990,6.299,16.077,10.053,-0.026,99,-0.264,-0.106,-0.023,0.055,0.178,0.136
"English, Harris",24,88,84,0,1,2,12,0.605,5,-1.906,-0.733,0.611,1.839,3.473,1.720,0.144,38,-1.364,-0.453,0.203,0.727,1.449,0.893,-0.028,82,-2.572,-0.849,0.227,0.984,2.127,1.462,0.457,15,-0.907,-0.120,0.513,1.013,1.705,0.824,0.429,43,-1.765,-0.665,0.415,1.533,2.931,1.554,0.572,33,-1.724,-0.593,0.572,1.360,3.303,1.632,1.167,14,-1.615,0.016,1.192,2.147,4.687,1.930,1.167,14,-1.615,0.016,1.192,2.147,4.687,1.930,1.832,58,-11.679,-3.822,2.151,8.009,15.161,8.687,0.039,29,-0.166,-0.062,0.035,0.126,0.253,0.128
"Clark, Wyndham",25,88,79,2,4,5,12,0.349,27,-2.186,-0.570,0.403,1.448,3.254,1.680,0.432,4,-1.288,-0.330,0.501,1.363,2.062,1.125,0.517,17,-2.125,-0.447,0.426,1.789,2.778,1.554,0.042,69,-1.706,-0.438,0.292,0.768,1.467,1.037,0.559,31,-2.419,-0.685,0.567,1.869,3.430,1.821,0.991,11,-2.007,-0.348,0.943,2.538,4.937,2.200,1.166,15,-3.971,-0.896,1.142,2.966,5.896,2.888,1.166,15,-3.971,-0.896,1.142,2.966,5.896,2.888,6.480,28,-13.079,-1.460,6.219,15.446,26.636,14.288,-0.040,108,-0.226,-0.120,-0.035,0.043,0.135,0.115
"Bridgeman, Jacob",27,100,93,1,3,4,11,0.510,11,-2.156,-0.583,0.563,1.583,3.260,1.752,0.063,58,-1.680,-0.696,0.014,0.694,1.854,1.047,0.344,31,-2.690,-0.677,0.296,1.421,2.781,1.719,0.198,43,-1.409,-0.286,0.352,0.769,1.407,0.869,0.542,32,-2.658,-0.454,0.899,1.581,3.081,1.957,0.605,29,-2.956,-0.708,0.699,1.999,3.620,2.002,1.023,16,-3.751,-0.878,1.278,2.900,5.513,2.808,1.023,16,-3.751,-0.878,1.278,2.900,5.513,2.808,1.257,62,-15.279,-4.732,2.379,7.906,16.092,9.931,0.018,45,-0.230,-0.076,0.032,0.091,0.234,0.136
"Gerard, Ryan",31,112,100,0,4,6,9,0.085,72,-2.424,-1.101,0.032,1.139,3.573,1.778,-0.050,87,-1.709,-0.753,-0.121,0.724,1.597,1.035,0.568,14,-1.832,-0.529,0.506,1.597,3.065,1.541,0.205,41,-1.413,-0.233,0.384,0.773,1.453,0.837,0.773,20,-2.212,-0.476,1.013,1.746,3.535,1.676,0.723,22,-2.191,-0.359,0.743,2.013,3.346,1.759,0.963,17,-3.441,-0.767,0.678,3.047,4.860,2.681,0.963,17,-3.441,-0.767,0.678,3.047,4.860,2.681,0.867,67,-18.697,-5.927,1.454,7.553,18.265,10.001,0.033,34,-0.139,-0.040,0.026,0.113,0.214,0.112
"Meissner, Mac",26,94,86,0,2,5,9,0.262,40,-2.817,-0.820,0.394,1.253,3.208,1.713,0.248,21,-1.506,-0.307,0.350,0.893,1.600,1.005,0.376,22,-1.582,-0.406,0.117,1.332,2.782,1.350,0.047,67,-1.424,-0.412,0.157,0.599,1.211,0.844,0.423,44,-1.824,-0.737,0.381,1.737,2.956,1.604,0.672,24,-3.062,-0.773,0.987,2.202,3.520,2.036,0.926,18,-2.483,-0.401,0.923,2.501,4.431,2.172,0.926,18,-2.483,-0.401,0.923,2.501,4.431,2.172,1.857,57,-15.381,-4.085,1.648,9.000,17.405,10.470,-0.003,72,-0.213,-0.113,0.018,0.085,0.169,0.125
"Hojgaard, Nicolai",29,100,95,0,6,7,13,-0.021,83,-2.976,-1.072,0.107,0.961,2.460,1.614,0.032,68,-1.724,-0.404,0.187,0.712,1.779,1.042,0.492,18,-2.606,-0.445,0.461,1.723,3.327,1.665,0.369,26,-1.494,-0.223,0.531,1.096,1.917,1.172,0.861,15,-2.055,-0.235,0.694,2.509,4.148,2.117,0.893,12,-2.552,-0.344,0.703,2.440,4.986,2.311,0.918,19,-3.371,-0.961,1.227,3.064,5.267,2.826,0.918,19,-3.371,-0.961,1.227,3.064,5.267,2.826,16.995,5,-4.564,10.458,19.266,25.016,39.588,11.813,-0.034,102,-0.289,-0.148,-0.035,0.054,0.177,0.129
"Bradley, Keegan",23,82,81,0,0,1,8,0.099,67,-2.282,-0.887,0.158,1.010,2.569,1.550,0.293,17,-1.135,-0.428,0.195,1.033,1.945,1.093,0.204,49,-2.391,-1.079,0.311,1.417,3.397,1.855,0.237,39,-1.468,-0.271,0.416,1.032,1.599,1.052,0.442,39,-3.312,-0.822,0.521,1.945,3.780,2.289,0.735,21,-2.898,-0.773,0.511,2.493,4.815,2.400,0.823,20,-3.359,-1.211,0.435,3.029,4.804,2.784,0.823,20,-3.359,-1.211,0.435,3.029,4.804,2.784,6.659,27,-9.035,2.309,6.940,11.672,20.583,8.137,-0.011,83,-0.186,-0.109,-0.016,0.092,0.175,0.123
