player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Kim, Si Woo",1,4,4,0,1,1,1,1.942,2,0.362,1.330,2.135,2.746,3.252,1.388,0.943,1,0.594,0.698,0.953,1.197,1.278,0.345,0.145,45,-1.309,-0.639,0.046,0.831,1.739,1.448,0.906,8,0.330,0.734,0.982,1.154,1.376,0.503,1.052,12,-0.372,-0.202,0.876,2.130,2.721,1.586,1.995,2,0.484,0.671,1.688,3.011,3.935,1.741,3.937,1,0.966,2.603,3.822,5.155,7.067,2.889,3.937,1,0.966,2.603,3.822,5.155,7.067,2.889,-2.581,65,-8.773,-8.367,-5.210,0.576,7.291,8.260,0.163,2,-0.048,0.132,0.234,0.265,0.274,0.173
"Clark, Wyndham",2,8,8,1,1,1,2,1.937,3,0.533,0.718,1.708,2.831,3.929,1.383,0.494,14,-0.801,-0.565,0.152,1.583,2.191,1.249,0.342,29,-1.841,-0.746,0.212,1.998,2.195,1.648,0.511,21,-0.385,0.195,0.616,0.838,1.271,0.620,0.853,18,-1.861,-0.397,0.718,2.593,3.312,2.032,1.347,9,-1.209,-0.405,0.830,2.920,4.670,2.329,3.284,2,-0.548,1.373,2.958,5.036,7.663,3.109,3.284,2,-0.548,1.373,2.958,5.036,7.663,3.109,7.022,25,-18.964,0.903,10.702,18.105,23.349,17.101,-0.051,83,-0.172,-0.066,-0.038,-0.019,0.036,0.081
"Potgieter, Aldrich",1,4,4,0,0,1,1,1.103,8,0.053,1.019,1.467,1.551,1.644,0.867,0.643,7,-0.719,0.226,0.957,1.375,1.565,1.143,0.286,34,-0.814,-0.414,0.360,1.061,1.282,1.048,0.099,47,-2.203,-0.569,0.489,1.156,1.854,1.971,0.385,34,-2.835,-0.071,1.431,1.886,2.139,2.648,1.028,15,-1.439,0.457,1.812,2.382,2.397,2.033,2.131,3,-0.087,1.536,2.486,3.081,3.851,1.910,2.131,3,-0.087,1.536,2.486,3.081,3.851,1.910,24.525,1,15.624,17.105,23.560,30.980,34.778,9.686,-0.087,95,-0.257,-0.220,-0.106,0.027,0.110,0.182
"Im, Sungjae",1,4,4,0,0,1,1,1.239,6,0.077,0.525,1.291,2.005,2.329,1.106,0.936,2,-0.181,0.565,1.188,1.559,1.701,0.942,-0.327,65,-2.832,-1.293,-0.395,0.571,2.272,2.424,0.089,48,-1.350,-0.566,0.399,1.053,1.093,1.252,-0.239,60,-2.105,-1.807,-1.288,0.281,3.096,2.744,0.697,20,-1.845,-1.022,0.083,1.802,4.101,2.904,1.937,4,-0.554,0.091,0.958,2.804,5.797,3.209,1.937,4,-0.554,0.091,0.958,2.804,5.797,3.209,3.669,37,-4.604,-2.499,2.652,8.820,13.366,8.820,0.020,41,-0.143,-0.060,0.054,0.134,0.135,0.144
"Bridgeman, Jacob",1,4,4,0,0,0,1,0.833,13,-2.098,-0.541,1.151,2.525,3.317,2.620,0.006,51,-0.653,-0.342,-0.118,0.230,0.838,0.721,1.135,7,0.138,0.655,1.084,1.564,2.204,0.979,-0.093,58,-1.144,-0.275,0.110,0.292,0.674,0.901,1.042,14,0.805,0.913,0.980,1.110,1.366,0.276,1.048,14,0.586,0.666,0.817,1.200,1.834,0.648,1.881,5,-1.363,0.336,1.902,3.447,5.096,3.060,1.881,5,-1.363,0.336,1.902,3.447,5.096,3.060,-3.850,70,-13.972,-8.770,-4.190,0.730,6.749,9.812,0.020,38,-0.042,-0.006,0.035,0.061,0.063,0.054
"Svensson, Jesper",3,12,8,0,1,3,3,0.703,17,-0.878,-0.819,0.665,1.591,2.838,1.540,0.879,3,-0.177,0.208,0.494,1.125,2.859,1.256,-0.338,67,-2.234,-1.342,-0.467,0.271,2.071,1.633,0.915,7,-0.636,0.374,1.130,1.637,2.040,1.039,0.576,27,-2.445,0.360,0.749,1.927,2.360,1.901,1.455,7,-2.002,1.671,2.137,2.434,2.935,2.143,1.700,6,-2.551,0.289,1.860,3.681,5.030,2.799,1.700,6,-2.551,0.289,1.860,3.681,5.030,2.799,16.128,8,3.154,8.121,15.986,22.535,31.507,10.836,0.014,43,-0.145,-0.082,-0.020,0.136,0.179,0.125
"Suber, Jackson",3,10,8,0,2,2,2,0.044,45,-1.404,-1.003,-0.343,0.904,2.182,1.450,0.232,31,-1.287,-0.396,0.545,0.732,1.514,1.076,1.458,3,-0.030,1.150,1.544,2.002,2.622,1.008,0.925,6,-0.531,0.489,1.012,1.347,2.260,1.033,2.383,1,1.328,2.010,2.377,3.049,3.186,0.735,2.615,1,0.500,1.047,3.363,3.759,4.154,1.584,1.587,7,-2.776,-0.828,1.286,4.447,5.978,3.373,1.587,7,-2.776,-0.828,1.286,4.447,5.978,3.373,7.930,19,0.454,3.940,7.536,8.525,19.234,6.817,0.015,42,-0.197,-0.024,0.042,0.119,0.134,0.133
"Koepka, Brooks",2,7,7,0,0,0,1,1.201,7,-1.856,0.108,1.466,2.884,3.449,2.162,-0.084,61,-0.903,-0.618,-0.456,0.409,1.060,0.807,0.386,27,-1.248,-0.875,0.155,1.586,2.207,1.480,-0.042,54,-1.272,-0.957,-0.081,0.817,1.318,1.091,0.344,36,-2.072,-0.574,0.828,1.694,1.778,1.647,0.260,42,-2.572,-0.517,0.725,1.084,2.393,1.954,1.461,8,-2.181,-0.585,1.760,3.385,5.015,2.874,1.461,8,-2.181,-0.585,1.760,3.385,5.015,2.874,7.597,22,-6.606,-1.454,9.503,16.052,20.957,11.438,-0.068,91,-0.385,-0.144,-0.051,0.021,0.212,0.228
"Finau, Tony",2,8,8,0,0,1,1,0.240,35,-1.418,-1.108,-0.085,0.946,2.870,1.710,0.285,28,-1.718,-0.325,0.685,1.210,1.496,1.289,0.266,35,-1.489,-0.162,0.480,0.973,1.486,1.160,0.618,17,-0.157,0.270,0.625,1.048,1.325,0.577,0.884,17,-0.809,0.508,0.799,1.248,2.644,1.279,1.169,12,-1.083,0.140,1.082,2.035,3.652,1.796,1.409,9,-2.441,-0.572,2.286,3.341,4.182,2.716,1.409,9,-2.441,-0.572,2.286,3.341,4.182,2.716,20.522,3,11.208,18.650,20.088,22.459,30.394,7.274,-0.016,61,-0.132,-0.082,-0.032,0.068,0.105,0.095
"Castillo, Ricky",2,8,4,1,1,1,1,-0.062,48,-0.314,-0.215,-0.105,0.048,0.249,0.271,0.356,22,-0.379,-0.150,-0.017,0.490,1.614,1.045,-0.153,60,-1.997,-0.760,0.289,0.897,1.071,1.550,0.240,40,-0.526,-0.224,0.094,0.558,1.209,0.838,0.087,49,-1.844,-1.140,0.086,1.312,2.019,1.882,0.443,32,-2.223,-1.290,0.658,2.391,2.808,2.547,1.331,10,-2.054,0.849,2.025,2.654,3.157,2.076,1.331,10,-2.054,0.849,2.025,2.654,3.157,2.076,4.808,32,-13.067,2.112,5.460,10.231,19.276,12.621,-0.007,55,-0.231,-0.040,0.006,0.048,0.180,0.150
"Hoge, Tom",2,6,6,0,0,1,1,0.431,25,-2.244,-0.138,0.601,1.614,2.497,1.993,-0.273,80,-1.235,-1.007,-0.440,0.492,0.861,0.931,1.303,6,0.008,0.584,1.445,1.723,2.631,1.077,-0.174,63,-1.483,-0.724,-0.097,0.574,0.913,1.051,1.129,10,-1.164,0.872,0.989,2.021,3.162,1.772,0.856,19,-0.765,-0.043,0.451,0.984,3.462,1.800,1.286,11,-1.270,0.304,0.560,2.108,4.798,2.504,1.286,11,-1.270,0.304,0.560,2.108,4.798,2.504,-6.957,86,-18.359,-16.004,-7.648,2.452,5.009,10.630,-0.035,73,-0.195,-0.161,-0.046,0.063,0.158,0.160
"Moore, Taylor",2,8,8,0,0,0,1,0.221,39,-2.326,-1.684,1.158,1.417,2.234,1.931,0.421,17,-2.074,-0.239,0.636,1.460,2.275,1.661,0.194,39,-0.840,-0.608,-0.273,0.686,2.073,1.175,0.323,32,-0.868,0.166,0.535,0.667,1.140,0.780,0.517,29,-1.011,0.105,0.527,0.701,2.275,1.242,0.938,17,-1.445,0.030,0.639,2.233,3.339,1.859,1.159,12,-1.781,-0.696,0.486,2.591,5.361,2.800,1.159,12,-1.781,-0.696,0.486,2.591,5.361,2.800,6.735,26,-6.491,-1.585,5.802,15.159,21.111,10.925,-0.042,77,-0.154,-0.151,-0.043,0.007,0.123,0.113
"Keefer, Johnny",2,8,8,0,0,1,1,-0.656,78,-3.788,-1.401,-0.325,0.662,1.500,2.098,-0.148,69,-1.694,-0.607,-0.042,0.409,1.135,1.087,0.859,12,-0.468,0.094,0.553,0.842,3.352,1.613,0.979,3,0.040,0.720,1.104,1.389,1.608,0.620,1.838,5,0.252,1.056,1.412,1.989,4.555,1.717,1.689,5,-0.132,1.285,1.513,2.110,3.642,1.403,1.034,13,-2.779,-0.331,1.658,2.249,4.261,2.664,1.034,13,-2.779,-0.331,1.658,2.249,4.261,2.664,13.785,11,5.284,8.644,11.865,17.872,25.902,8.053,-0.033,70,-0.178,-0.094,-0.021,0.060,0.063,0.103
"Yellamaraju, Sudarshan",2,8,4,0,0,1,1,0.239,36,-1.057,-0.202,0.373,0.814,1.346,1.147,-0.211,76,-0.893,-0.319,-0.024,0.084,0.209,0.566,1.404,4,0.540,0.546,1.145,2.003,2.629,1.081,0.700,14,-0.270,-0.170,0.576,1.446,1.843,1.089,2.103,2,0.270,0.375,2.052,3.780,4.009,2.053,1.892,3,0.456,0.475,1.756,3.173,3.519,1.662,0.956,14,-1.541,-0.556,0.776,1.723,4.246,2.210,0.956,14,-1.541,-0.556,0.776,1.723,4.246,2.210,6.371,27,-4.043,1.812,6.801,10.754,16.621,7.828,0.064,19,-0.174,-0.062,0.082,0.216,0.254,0.176
"Greyserman, Max",2,6,6,0,0,1,1,-0.249,58,-1.725,-1.208,-0.013,0.610,1.019,1.190,-0.752,106,-2.238,-1.402,-0.682,-0.028,0.602,1.209,1.401,5,-1.203,-0.291,1.609,2.789,3.965,2.176,0.554,20,-0.514,-0.161,0.362,1.260,1.849,1.029,1.954,4,-0.960,0.593,1.729,3.789,4.815,2.470,1.202,10,-1.814,-1.359,0.974,2.828,5.107,3.106,0.953,15,-2.291,-1.127,0.249,2.989,5.048,3.122,0.953,15,-2.291,-1.127,0.249,2.989,5.048,3.122,9.593,16,-2.662,1.815,12.890,16.815,18.371,9.554,-0.023,65,-0.245,-0.085,-0.008,0.057,0.170,0.170
"Spieth, Jordan",1,4,4,0,0,0,1,0.575,22,-1.915,-0.997,0.456,2.028,3.232,2.481,0.009,50,-1.093,-0.469,-0.140,0.338,1.320,1.163,0.188,41,-0.499,-0.394,0.187,0.769,0.877,0.730,0.164,44,-0.487,-0.340,-0.000,0.503,1.045,0.756,0.352,35,-0.825,0.072,0.638,0.918,1.129,0.982,0.361,37,-1.840,-0.005,0.866,1.232,1.856,1.856,0.937,16,-3.723,-0.842,1.322,3.100,5.056,4.177,0.937,16,-3.723,-0.842,1.322,3.100,5.056,4.177,5.194,29,-1.204,0.901,4.390,8.683,12.717,6.725,-0.052,84,-0.215,-0.119,-0.014,0.053,0.060,0.140
"Hisatsune, Ryo",1,4,4,0,0,0,1,-0.264,59,-2.115,-1.819,-0.611,0.944,2.073,2.094,-0.364,84,-1.733,-1.547,-0.589,0.594,1.320,1.542,0.636,19,-0.447,0.212,0.804,1.228,1.483,0.939,0.929,5,0.449,0.785,1.024,1.168,1.274,0.406,1.565,6,0.714,0.810,1.449,2.203,2.578,0.954,1.201,11,-0.642,0.504,1.092,1.788,3.196,1.834,0.937,16,-0.676,-0.520,0.452,1.908,3.227,1.975,0.937,16,-0.676,-0.520,0.452,1.908,3.227,1.975,-2.806,67,-8.189,-6.854,-5.314,-1.266,6.087,7.357,0.127,4,0.062,0.063,0.127,0.190,0.193,0.074
"Coody, Pierceson",1,4,4,0,0,0,1,2.067,1,1.663,1.744,2.029,2.352,2.524,0.431,-1.149,109,-2.118,-1.452,-0.872,-0.568,-0.566,0.810,-0.983,99,-3.113,-1.864,-0.463,0.417,0.419,1.828,1.001,2,-0.383,0.180,0.910,1.731,2.512,1.384,0.018,53,-0.626,-0.259,-0.022,0.256,0.718,0.639,-1.131,85,-2.081,-1.518,-1.283,-0.895,0.033,1.030,0.937,16,-0.323,0.158,0.822,1.600,2.356,1.284,0.937,16,-0.323,0.158,0.822,1.600,2.356,1.284,8.094,18,-2.573,6.233,11.136,12.997,14.502,8.816,0.056,24,-0.070,-0.026,0.021,0.103,0.229,0.147
"Grillo, Emiliano",2,8,8,0,0,0,1,0.212,41,-1.742,-1.081,-0.041,1.220,2.759,1.805,0.024,49,-0.719,-0.381,0.052,0.322,0.817,0.586,0.198,38,-1.644,-0.319,0.188,0.484,2.279,1.441,0.475,26,-0.311,0.042,0.391,0.891,1.368,0.645,0.673,25,-1.331,-0.459,0.480,1.690,3.008,1.662,0.697,21,-1.315,-0.582,0.655,2.249,2.518,1.592,0.909,19,-2.129,-1.446,0.523,3.336,4.308,2.685,0.909,19,-2.129,-1.446,0.523,3.336,4.308,2.685,-4.090,72,-18.730,-10.531,-1.488,2.480,7.336,10.100,0.118,5,0.016,0.077,0.105,0.124,0.273,0.104
