position,player_name,course,score,thru,today,sg_ott,distance,accuracy,sg_app,gir,prox_fw,prox_rgh,sg_putt,sg_arg,scrambling,great_shots,poor_shots,sg_total,sg_t2g,sg_bs
T24,"Power, Seamus",AN,-6,18,-3,-0.675,289.4,0.57143,2.43,0.75,22.817,58.57196,-0.665,0.885,0.7500025,4,2.5,1.98,2.645,1.755
T24,"Li, Haotong",AN,-6,18,-3,0.13,292.75,0.5357149999999999,2.33,0.805555,21.266224,55.92788571428572,-0.35000000000000003,-0.13999999999999999,0.700001,4,2.5,1.98,2.33,2.465
T24,"Donohue, Muzzy",AN,-6,18,-8,-0.995,292.02,0.60714,1.21,0.77778,39.706266666666664,30.2742,1.0550000000000002,0.71,0.7272709090909091,6,3,1.9799999999999998,0.925,0.21499999999999986
T24,"Whaley, Vince",AN,-6,18,-2,-0.265,288.8,0.5,0.505,0.66667,32.506428,65.92920000000001,1.305,0.43499999999999994,0.6666666666666666,5,3,1.98,0.675,0.24
T24,"Dou, Zecheng",AN,-6,18,-2,0.98,289.75,0.71429,-0.885,0.75,30.568145161290317,48.51966,0.95,0.935,0.8999980000000001,3,1,1.98,1.03,0.095
T31,"Stevens, Sam",AN,-5,18,-2,0.5599999999999999,292.25,0.607145,0.5750000000000001,0.75,28.984944444444444,44.210525,1.4,-1.055,0.6363627272727272,5,3,1.48,0.07999999999999999,1.135
T31,"Kitayama, Kurt",AN,-5,18,-2,1.4700000000000002,294,0.7857149999999999,-0.45,0.63889,29.58365714285714,36.709266666666664,0.43500000000000005,0.020000000000000004,0.800002,2,2,1.48,1.045,1.025
T31,"McNealy, Maverick",AN,-5,18,-5,0.925,294.65,0.6785749999999999,1,0.8333349999999999,27.978516000000003,37.580524999999994,-0.16499999999999992,-0.285,0.6666700000000001,5,3.5,1.48,1.645,1.925
T31,"Kim, Tom",AN,-5,18,-2,0.32999999999999996,286.6,0.75,2.08,0.6666650000000001,26.384293333333336,53.04296,-1.3900000000000001,0.46,0.75,1.5,2,1.48,2.87,2.41
T31,"Jarvis, Casey",AN,-5,18,-5,1.445,295.45,0.7142850000000001,0.755,0.63889,30.153520689655174,45.35165,-1.4600000000000002,0.745,0.7857164285714286,4,3,1.48,2.94,2.1950000000000003
T31,"Nyholm, Pontus",AN,-5,18,-2,0.12000000000000005,304.05,0.5357149999999999,0.9650000000000001,0.722225,25.21813076923077,60.57818999999999,0.7,-0.305,0.6000019999999999,3,3,1.48,0.78,1.085
T31,"Chatfield, Davis",AN,-5,18,-3,-0.355,274.29999999999995,0.7857149999999999,0.88,0.805555,28.224173076923076,56.77678571428571,0.635,0.32,0.49999875,4,4,1.48,0.845,0.525
T31,"Mitchell, Keith",AN,-5,18,-2,1.345,306.85,0.67857,1.025,0.7777799999999999,28.09066153846154,36.5139625,-0.17500000000000004,-0.72,0.6428571428571428,4,3.5,1.48,1.6500000000000001,2.37
T31,"Hossler, Beau",AN,-5,18,-3,0.06999999999999995,284.2,0.67857,1.085,0.75,23.63277037037037,53.32876,0.695,-0.365,0.6363663636363637,5.5,2,1.48,0.7849999999999999,1.155
T31,"Kang, Jeffrey",AN,-5,18,-1,-0.32999999999999996,282.5,0.607145,0.29500000000000004,0.6666700000000001,26.7782,60.32828888888889,0.8550000000000001,0.665,0.8181845454545454,5,3.5,1.48,0.625,-0.039999999999999925
T41,"Lebioda, Hank",AN,-4,18,-2,-0.84,286.35,0.607145,1.865,0.7222200000000001,21.077274074074072,42.4053,-0.505,0.47000000000000003,0.8888888888888888,2.5,2,0.98,1.485,1.0150000000000001
T41,"Griffin, Lanto",AN,-4,18,-3,-0.31,278.5,0.607145,0.65,0.72222,30.1187,56.47688000000001,-0.875,1.51,0.9166650000000001,3,1,0.98,1.855,0.345
T41,"Gordon, Will",AN,-4,18,-1,-0.18000000000000002,284.45,0.6785749999999999,1.5350000000000001,0.805555,24.291912903225807,71.05662000000001,-0.415,0.034999999999999976,0.6363654545454545,3,3.5,0.9799999999999999,1.39,1.3599999999999999
T41,"Gomez, Fabian",AN,-4,18,-4,0.28500000000000003,284.35,0.75,0.8400000000000001,0.75,27.500417241379314,70.09106666666666,-1.0150000000000001,0.865,0.6000000000000001,4,1.5,0.98,1.99,1.125
T41,"Neergaard-Petersen, Rasmus",AN,-4,18,1,1.17,292.75,0.75,-0.98,0.63889,34.10645,72.9944,-0.71,1.505,0.7647047058823528,4.5,2.5,0.9800000000000002,1.6900000000000002,0.18500000000000005
T41,"Parry, John",AN,-4,18,-2,0.49,294.1,0.71429,0.415,0.75,32.864999999999995,44.47055,-0.605,0.6900000000000001,0.75,3,4,0.98,1.585,0.9
T41,"Ventura, Kristoffer",AN,-4,18,-5,-0.25,299.6724137931035,0.67857,2.0300000000000002,0.7777799999999999,23.020132258064518,79.97477999999998,-0.44499999999999995,-0.355,0.7142857142857144,4,3.5,0.9800000000000001,1.425,1.7799999999999998
T41,"Hughes, Mackenzie",AN,-4,18,-4,-0.595,292.1,0.5,0.395,0.75,23.675387999999998,70.94910909090908,0.8150000000000001,0.36,0.88889,2,3.5,0.98,0.15999999999999998,-0.2
T41,"Knapp, Jake",AN,-4,18,-1,1.07,301.9,0.67857,1.22,0.75,27.178514285714286,70.80142857142857,-0.195,-1.1199999999999999,0.45454272727272726,4.5,3.5,0.9799999999999999,1.1749999999999998,2.29
