player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Vincent, Scott",21,81,36,0,5,7,16,1.172,1,-0.924,-0.197,0.949,2.050,4.377,1.664,-0.017,85,-1.582,-0.813,-0.042,0.597,1.698,0.998,-0.174,113,-2.444,-1.084,-0.204,0.849,1.861,1.446,-0.115,114,-1.584,-0.653,0.026,0.352,1.013,0.779,-0.289,114,-2.961,-1.325,-0.222,0.824,1.904,1.610,-0.316,116,-2.933,-1.765,-0.209,0.707,2.157,1.734,0.193,91,-2.957,-1.161,-0.037,1.767,4.093,2.380,0.193,91,-2.957,-1.161,-0.037,1.767,4.093,2.380,-2.649,102,-14.701,-7.569,-3.552,2.704,9.367,7.385,0.001,78,-0.152,-0.057,-0.005,0.062,0.181,0.113
"Nakajima, Keita",24,82,71,0,3,3,9,0.374,31,-2.891,-1.053,0.052,1.159,3.164,1.824,-0.239,117,-1.717,-0.891,-0.078,0.258,1.047,0.906,0.127,83,-1.869,-0.557,0.261,1.038,2.934,1.626,0.058,94,-1.632,-0.542,0.059,0.550,1.438,0.856,0.185,95,-3.081,-0.600,0.101,1.427,3.181,1.864,-0.054,106,-2.804,-1.081,-0.005,0.908,2.606,1.994,0.161,92,-4.362,-1.575,0.006,2.102,4.759,2.700,0.161,92,-4.362,-1.575,0.006,2.102,4.759,2.700,0.357,81,-11.827,-4.662,2.656,8.286,17.787,8.695,0.012,66,-0.228,-0.107,0.001,0.085,0.225,0.121
"Smith, Cameron",22,70,58,0,2,7,11,0.552,18,-2.009,-0.403,0.688,1.514,2.870,1.475,0.561,6,-1.313,0.059,0.516,1.194,2.072,1.024,-0.237,118,-2.551,-1.319,-0.344,0.853,2.495,1.572,-0.548,133,-2.526,-1.110,-0.511,0.165,1.135,1.117,-0.784,126,-4.158,-1.669,-0.605,0.218,2.127,1.869,-0.230,113,-3.582,-1.761,0.153,1.368,2.329,1.976,0.160,93,-4.236,-1.417,0.887,1.791,3.727,2.520,0.160,93,-4.236,-1.417,0.887,1.791,3.727,2.520,-7.880,132,-21.466,-15.856,-8.340,-2.252,9.241,9.812,-0.079,134,-0.305,-0.163,-0.090,0.024,0.187,0.148
"Im, Sungjae",27,94,82,0,2,4,6,0.112,67,-2.496,-0.944,0.121,1.151,3.795,1.775,0.462,9,-1.094,-0.076,0.374,1.225,2.017,1.003,-0.567,128,-4.128,-1.878,-0.218,0.738,2.097,1.950,0.230,59,-1.203,-0.171,0.234,0.757,1.275,0.742,-0.337,118,-4.597,-1.797,-0.139,1.162,3.286,2.205,0.125,95,-4.140,-1.381,0.110,1.741,3.664,2.397,0.154,94,-5.145,-1.492,0.147,2.224,4.964,3.087,0.154,94,-5.145,-1.492,0.147,2.224,4.964,3.087,-2.155,100,-16.106,-7.993,-1.293,2.914,13.187,9.331,0.020,52,-0.171,-0.069,0.026,0.106,0.210,0.121
"Jarvis, Casey",36,119,76,4,6,8,16,0.071,72,-2.551,-0.710,0.259,1.110,3.088,1.803,-0.414,130,-3.761,-0.942,-0.304,0.164,1.400,1.151,0.080,91,-2.103,-1.036,0.343,1.013,3.226,1.686,-0.041,107,-2.000,-0.410,0.164,0.539,0.885,0.855,0.039,103,-2.184,-1.077,-0.067,1.005,2.645,1.964,-0.375,117,-2.683,-1.748,0.060,0.719,2.242,2.383,0.090,95,-5.359,-1.679,0.230,1.977,4.875,3.100,0.090,95,-5.359,-1.679,0.230,1.977,4.875,3.100,-6.106,123,-24.769,-12.726,-5.587,-1.535,1.429,10.065,0.041,26,-0.145,-0.040,0.071,0.145,0.240,0.081
"Herbert, Lucas",21,71,52,1,3,7,11,-0.167,98,-2.082,-1.113,-0.067,0.524,2.167,1.502,0.014,70,-1.843,-0.529,0.136,0.620,1.825,1.087,0.152,77,-2.572,-0.665,0.122,1.171,2.288,1.512,0.160,78,-2.058,-0.513,0.372,0.889,1.628,1.145,0.312,85,-2.973,-0.896,0.492,1.466,3.165,1.948,0.320,80,-3.051,-0.946,0.407,1.286,4.238,2.180,0.076,96,-4.984,-1.822,-0.075,1.945,4.225,3.012,0.076,96,-4.984,-1.822,-0.075,1.945,4.225,3.012,5.214,53,-12.948,-1.998,5.375,14.836,20.932,13.122,-0.065,129,-0.246,-0.157,-0.077,0.021,0.153,0.132
"Li, Haotong",32,97,87,0,1,5,8,-0.116,94,-2.503,-1.222,-0.005,1.013,2.788,1.713,-0.301,122,-2.969,-0.695,-0.318,0.315,1.060,1.201,0.224,63,-3.262,-0.836,0.113,1.681,3.101,1.695,0.374,43,-0.964,-0.130,0.520,0.844,1.469,0.768,0.599,50,-3.623,-0.567,0.463,1.744,3.877,1.851,0.297,82,-4.950,-1.336,0.416,1.975,3.908,2.451,0.075,97,-5.103,-1.393,-0.119,1.894,4.648,3.045,0.075,97,-5.103,-1.393,-0.119,1.894,4.648,3.045,5.408,51,-13.423,-2.003,3.800,10.859,25.516,9.486,0.004,71,-0.149,-0.083,0.003,0.090,0.188,0.097
"Brown, Dan",28,87,78,0,1,3,9,-0.191,105,-2.862,-1.379,-0.324,0.941,2.728,1.826,-0.198,110,-1.796,-1.165,-0.380,0.340,1.273,1.051,0.468,35,-2.357,-0.596,0.102,1.270,3.483,1.655,0.044,97,-1.406,-0.568,0.342,0.649,1.189,0.777,0.512,58,-2.084,-0.757,0.297,1.238,3.714,1.748,0.314,81,-3.148,-1.375,0.082,1.381,3.261,2.114,0.027,98,-3.901,-1.746,0.126,1.891,4.022,2.452,0.027,98,-3.901,-1.746,0.126,1.891,4.022,2.452,-7.655,130,-21.781,-12.626,-6.744,-2.391,6.456,9.002,0.019,54,-0.196,-0.065,0.051,0.108,0.214,0.100
"Suber, Jackson",27,86,63,0,3,5,8,-0.101,92,-2.361,-1.073,-0.098,0.936,2.188,1.589,-0.035,92,-1.828,-0.744,0.016,0.666,1.820,1.063,0.054,95,-2.869,-0.790,0.192,1.195,2.775,1.670,0.120,86,-1.712,-0.463,0.263,0.811,1.321,1.042,0.175,97,-3.268,-1.268,0.477,1.877,3.175,2.123,0.139,94,-4.310,-1.622,0.360,1.717,3.884,2.562,0.016,99,-5.426,-1.921,0.040,2.208,4.747,3.066,0.016,99,-5.426,-1.921,0.040,2.208,4.747,3.066,0.705,78,-17.021,-6.116,2.227,7.163,16.466,10.782,-0.021,105,-0.206,-0.092,-0.015,0.049,0.137,0.111
"Cink, Stewart",21,66,4,6,14,16,18,0.464,25,-1.622,-1.352,0.494,2.310,2.507,2.238,0.223,27,-0.224,0.041,0.306,0.488,0.554,0.385,-1.515,139,-1.725,-1.672,-1.568,-1.411,-1.231,0.243,0.105,88,-0.522,-0.302,0.084,0.490,0.761,0.622,-1.410,134,-1.920,-1.809,-1.436,-1.037,-0.865,0.532,-1.187,130,-2.014,-1.861,-1.223,-0.549,-0.310,0.873,0.001,100,-2.984,-1.622,-0.342,1.947,4.277,2.680,0.001,100,-2.984,-1.622,-0.342,1.947,4.277,2.680,-11.086,138,-14.435,-13.193,-10.986,-8.880,-7.877,3.219,0.032,37,-0.064,-0.049,-0.025,0.057,0.210,0.146
