player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Eichhorn, Hunter",16,0,0.005,0,60,0,-9999,-9999,-9999,-9999,-9999,0.34292966666666663
"Perez, Victor",13,0,0,0,52,52,0.18899076923076927,-0.06464788461538462,-0.20051634615384614,0.4250746153846154,0.15991038461538462,0.3419786538461539
"Kohles, Ben",20,1,0.036,0,67,28,0.0038753571428570993,0.02107785714285713,0.5002767857142857,0.0522407142857143,0.5735953571428571,0.32814074626865675
"McGreevy, Max",20,0,0,0,64,61,-0.4283444262295082,0.1217755737704918,0.4379027868852459,0.1336655737704918,0.6933439344262294,0.31121734375
"Du Plessis, Hennie",16,0,0.115,0,55,36,-0.5845400000000001,0.009233333333333336,0.18389388888888886,0.34281111111111107,0.5359383333333333,0.3068283636363636
"Thompson, Davis",17,0,0,0,57,50,-0.2887328,0.049979600000000006,0.3024614,0.1501242,0.5025652,0.30317824561403506
"Barnes, Erik",1,0,0,0,4,0,-9999,-9999,-9999,-9999,-9999,0.297205
"McCarthy, Denny",19,0,0.003,0,68,65,0.4871450769230769,0.081216,0.08387923076923078,-0.3272207692307692,-0.16212553846153843,0.2964726470588235
"Jaeger, Stephan",17,0,0.038000000000000006,0,56,53,0.18347716981132076,0.39212792452830186,-0.12082339622641511,-0.22475754716981133,0.04654698113207539,0.2962855357142857
"Novak, Andrew",21,0,0.03,0,71,68,-0.4657379411764706,0.2127720588235294,0.27633191176470584,0.22867617647058824,0.7177801470588234,0.2942501408450704
"Rodgers, Patrick",19,0,0.052,0,70,67,0.3373855223880597,0.05902835820895521,-0.05120238805970149,-0.045555074626865664,-0.03772910447761194,0.29253771428571423
"Ferguson, Ewen",18,0,0.009,0,59,43,-0.00701325581395346,-0.19002348837209304,0.4868279069767442,0.10200930232558139,0.3988137209302326,0.29110694915254237
"Stout, Preston",14,5,0.064,0,44,12,-0.4342483333333333,-0.4552133333333333,0.10733333333333335,0.041407499999999965,-0.3064725,0.2812863636363636
"Sherwood, Cole",15,1,0.006,0,58,0,-9999,-9999,-9999,-9999,-9999,0.27978965517241383
"Zalatoris, Will",5,0,0.001,0,16,13,-0.5419423076923077,0.0464953846153846,0.5609607692307692,0.18535615384615384,0.7928123076923077,0.27382
"Ewart, A.J.",17,0,0.001,0,60,53,0.4274607547169812,0.13105943396226416,-0.06490528301886792,-0.2825009433962264,-0.21634679245283017,0.2735288333333334
"Howell III, Charles",9,0,0,0,36,36,0.2557497222222222,0.26897055555555555,-0.5036330555555555,0.2607758333333334,0.026113333333333433,0.2718638888888889
"Parry, John",20,0,0.003,0,73,59,-0.2575513559322034,0.10298254237288135,0.3118754237288136,-0.17419,0.24066796610169494,0.2637323287671233
"Finau, Tony",19,0,0.016,0,67,64,0.02127031249999998,0.27333265625000003,-0.02597156249999999,-0.0215259375,0.22583515625000003,0.26220417910447763
"Moore, Taylor",15,0,0.053,0,52,49,0.08298632653061223,0.16329897959183673,-0.44778571428571423,0.4082848979591837,0.12379816326530621,0.26025250000000005
"Gooch, Talor",9,0,0.006,0,36,36,-0.10041833333333332,0.15268444444444443,0.1888575,0.01296055555555554,0.35450249999999994,0.2440861111111111
"Brennan, Michael",19,0,0.015,0,63,56,-0.36421374999999995,-0.40094357142857145,0.1589385714285714,0.8359283928571429,0.5939233928571428,0.22941809523809523
"Greyserman, Max",19,0,0.001,0,58,55,0.07868454545454547,0.08657236363636363,-0.08259509090909095,0.009473818181818167,0.013451090909090843,0.22736637931034487
"Blair, Zac",18,0,0.002,0,66,30,0.06412133333333331,0.12286133333333332,0.440582,-0.5925863333333333,-0.02914300000000003,0.22233257575757573
"Pendrith, Taylor",20,0,0.002,0,69,66,-0.22933075757575758,0.03255372571818181,0.044580606060606064,0.4154519696969697,0.49258630147575755,0.219243768115942
"Ryder, Sam",12,0,0,0,40,35,0.5386457142857143,-0.26996,0.5172957142857143,-0.26732257142857146,-0.01998685714285714,0.21600950000000002
"Ford, David",9,0,0.003,0,30,23,-0.036320434782608726,-0.23855826086956522,0.1296404347826087,0.35771913043478265,0.2488013043478261,0.20652233333333334
