player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Scheffler, Scottie",42,166,164,10,26,32,40,0.576,12,-2.136,-0.401,0.488,1.713,3.251,1.589,0.424,7,-1.173,-0.160,0.422,0.951,2.162,0.987,1.263,1,-1.056,0.317,1.166,2.207,3.627,1.509,0.868,7,-0.701,0.383,0.982,1.444,1.837,0.788,2.130,1,-0.717,0.953,2.098,3.258,4.818,1.722,2.554,1,-0.613,1.321,2.575,3.799,5.359,1.834,3.141,1,-1.153,1.697,3.356,4.827,7.015,2.390,3.141,1,-1.153,1.697,3.356,4.827,7.015,2.390,6.444,47,-10.851,1.146,6.072,12.499,23.378,10.012,0.056,16,-0.126,-0.026,0.053,0.146,0.231,0.123
"Rahm, Jon",43,148,145,4,20,33,37,0.256,43,-2.647,-0.582,0.453,1.323,3.044,1.673,0.402,9,-1.283,-0.249,0.305,1.009,2.339,1.086,0.572,19,-1.573,-0.473,0.586,1.643,3.116,1.563,0.965,4,-0.488,0.295,0.987,1.589,2.374,0.906,1.537,2,-0.899,0.444,1.465,2.702,4.438,1.701,1.936,2,-1.223,0.743,2.173,3.285,4.629,1.911,2.186,2,-1.343,0.944,2.172,3.724,5.659,2.305,2.186,2,-1.343,0.944,2.172,3.724,5.659,2.305,13.193,16,-5.785,4.199,11.448,20.894,31.576,11.915,0.018,55,-0.210,-0.069,0.014,0.107,0.232,0.125
"McIlroy, Rory",46,178,172,6,18,24,37,0.520,16,-2.152,-0.834,0.498,1.858,2.779,1.629,0.206,28,-1.218,-0.339,0.262,0.810,2.198,1.028,0.490,29,-1.761,-0.708,0.574,1.486,3.116,1.632,0.921,5,-1.072,0.266,1.130,1.483,2.203,0.981,1.410,4,-1.897,0.390,1.565,2.679,4.041,1.816,1.616,3,-1.827,0.344,1.776,2.942,4.779,2.067,2.093,3,-1.905,0.634,1.977,3.880,6.091,2.592,2.093,3,-1.905,0.634,1.977,3.880,6.091,2.592,20.918,2,-0.340,13.695,21.452,27.087,42.289,11.325,-0.027,114,-0.277,-0.141,-0.027,0.027,0.169,0.119
"Fleetwood, Tommy",53,205,200,2,17,22,41,0.291,39,-1.958,-0.667,0.438,1.531,2.511,1.560,0.345,15,-1.051,-0.173,0.406,0.886,2.055,0.981,0.764,7,-1.886,-0.209,0.859,1.679,2.826,1.398,0.480,26,-1.078,0.126,0.634,1.104,1.696,0.786,1.244,7,-1.734,0.213,1.443,2.195,3.667,1.611,1.589,4,-1.808,0.520,1.805,2.898,4.342,1.837,1.885,4,-2.198,0.112,2.272,3.591,5.423,2.414,1.885,4,-2.198,0.112,2.272,3.591,5.423,2.414,-0.124,89,-17.409,-6.845,-0.309,5.891,14.682,9.239,0.072,10,-0.127,-0.017,0.071,0.173,0.295,0.115
"Henley, Russell",39,146,144,2,9,16,27,0.404,23,-2.163,-0.736,0.300,1.631,3.094,1.686,0.311,18,-1.496,-0.246,0.356,0.979,1.877,0.988,0.720,11,-1.799,-0.296,0.584,1.809,3.144,1.556,0.335,45,-1.266,-0.107,0.482,0.879,1.587,0.848,1.055,16,-2.299,0.028,1.195,2.312,3.613,1.885,1.366,9,-2.456,0.208,1.553,2.733,4.352,2.088,1.774,5,-3.002,0.194,1.916,3.397,5.709,2.654,1.774,5,-3.002,0.194,1.916,3.397,5.709,2.654,-9.367,140,-23.244,-15.286,-10.584,-4.088,9.195,9.359,0.107,5,-0.112,0.040,0.122,0.193,0.303,0.123
"Schauffele, Xander",38,148,143,2,7,14,25,0.207,51,-2.025,-0.864,0.279,1.319,2.525,1.473,0.154,40,-1.519,-0.473,0.167,0.848,1.640,0.970,0.749,8,-1.615,-0.209,0.589,1.764,3.214,1.569,0.526,20,-1.357,-0.063,0.757,1.252,2.027,1.132,1.275,5,-1.567,0.126,1.086,2.506,4.209,1.822,1.428,6,-2.070,-0.019,1.377,2.908,4.769,2.119,1.687,6,-2.408,-0.014,1.718,3.828,5.791,2.683,1.687,6,-2.408,-0.014,1.718,3.828,5.791,2.683,11.993,20,-8.392,5.763,13.215,18.839,28.853,11.547,-0.017,102,-0.244,-0.099,-0.020,0.074,0.188,0.135
"Morikawa, Collin",40,152,148,1,8,12,25,0.044,78,-3.191,-0.905,0.048,1.162,2.544,1.647,0.087,55,-1.603,-0.618,0.065,0.729,1.664,1.091,0.968,2,-1.673,-0.081,1.010,2.207,3.922,1.701,0.503,22,-0.941,-0.003,0.576,1.081,1.551,0.790,1.472,3,-2.176,0.346,1.348,2.671,4.878,1.995,1.558,5,-2.009,0.150,1.506,2.662,5.368,2.147,1.601,7,-2.519,-0.106,1.513,3.646,5.834,2.669,1.601,7,-2.519,-0.106,1.513,3.646,5.834,2.669,-0.923,96,-20.652,-8.662,-0.928,6.259,18.446,12.365,0.092,6,-0.104,0.013,0.099,0.184,0.269,0.118
"Burns, Sam",48,180,176,0,7,12,28,0.918,2,-1.644,-0.111,0.965,2.033,3.200,1.572,0.036,66,-1.862,-0.641,-0.021,0.794,1.791,1.088,0.320,45,-2.303,-0.733,0.414,1.387,3.125,1.669,0.256,56,-1.893,-0.309,0.447,1.081,1.630,1.148,0.576,45,-2.739,-0.510,0.716,1.893,3.801,1.999,0.612,45,-3.499,-0.605,0.556,1.977,4.145,2.337,1.523,8,-3.130,-0.310,1.758,3.167,5.931,2.766,1.523,8,-3.130,-0.310,1.758,3.167,5.931,2.766,7.765,37,-7.364,2.170,7.580,13.089,22.692,9.561,-0.005,82,-0.198,-0.089,0.003,0.079,0.198,0.126
"Cantlay, Patrick",40,146,141,0,4,8,23,0.137,62,-2.719,-0.865,0.046,1.076,3.053,1.642,0.228,24,-1.415,-0.457,0.154,0.859,2.085,1.052,0.715,12,-1.892,-0.291,0.721,1.605,3.251,1.520,0.437,29,-1.158,-0.104,0.507,1.075,1.739,0.883,1.152,12,-1.599,-0.041,1.269,2.356,3.670,1.752,1.380,8,-1.439,0.100,1.402,2.662,4.627,1.827,1.517,9,-2.507,-0.061,1.424,3.181,5.404,2.366,1.517,9,-2.507,-0.061,1.424,3.181,5.404,2.366,4.051,63,-12.266,-2.792,5.519,10.292,20.381,10.439,-0.001,77,-0.180,-0.094,0.002,0.099,0.200,0.128
"DeChambeau, Bryson",37,114,108,3,12,18,28,0.252,45,-2.441,-0.854,0.343,1.493,2.729,1.652,-0.011,79,-2.205,-0.678,0.128,0.766,2.049,1.297,0.046,93,-2.484,-0.839,0.051,1.205,2.304,1.507,1.178,2,-0.418,0.610,1.230,1.793,2.587,0.942,1.224,8,-1.469,-0.000,1.207,2.626,3.873,1.852,1.210,13,-2.506,-0.148,1.277,2.855,4.550,2.312,1.505,10,-3.895,-0.511,1.624,3.724,5.153,2.809,1.505,10,-3.895,-0.511,1.624,3.724,5.153,2.809,20.662,3,1.357,10.429,20.320,30.478,41.676,13.144,-0.012,93,-0.186,-0.112,-0.013,0.075,0.174,0.122
