player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Fitzpatrick, Alex",3,12,12,0,0,2,3,0.068,60,-2.620,-0.748,0.391,0.805,2.434,1.721,0.293,30,-0.391,-0.321,0.061,0.355,1.897,0.928,1.620,1,0.224,1.202,1.904,2.114,2.543,0.880,0.590,8,-0.503,-0.385,0.495,1.527,1.980,1.015,2.210,1,-0.165,1.231,2.218,3.210,4.561,1.639,2.503,1,0.044,1.518,2.725,3.568,4.352,1.603,2.572,1,-0.595,1.723,2.136,4.056,5.540,2.171,2.572,1,-0.595,1.723,2.136,4.056,5.540,2.171,3.601,48,-8.271,-1.452,3.471,9.465,14.454,8.365,0.112,3,-0.083,-0.044,0.091,0.260,0.332,0.170
"Kohles, Ben",3,12,12,0,1,2,3,0.161,53,-1.524,-0.786,0.477,1.021,1.282,1.104,0.178,48,-1.237,-0.103,0.206,0.792,1.209,0.844,1.559,2,-0.529,0.513,1.611,2.535,3.956,1.670,0.201,46,-0.394,-0.252,-0.047,0.485,1.285,0.618,1.760,2,-0.911,0.355,1.812,2.893,4.705,2.117,1.938,2,-0.417,0.467,1.591,3.110,5.043,2.084,2.099,2,-0.541,0.519,1.887,2.970,5.822,2.327,2.099,2,-0.541,0.519,1.887,2.970,5.822,2.327,-6.234,105,-17.464,-12.002,-3.798,-1.930,4.488,7.932,0.123,2,-0.068,0.050,0.124,0.184,0.321,0.137
"Gerard, Ryan",4,14,14,0,1,1,1,1.042,6,-1.002,-0.145,0.539,2.108,3.858,1.776,0.239,38,-1.149,-0.437,0.110,1.253,1.674,1.081,0.370,37,-1.521,-0.761,-0.232,1.533,3.104,1.610,0.345,27,-0.771,0.019,0.325,0.927,1.170,0.716,0.716,24,-1.240,-0.398,0.473,1.820,3.164,1.541,0.955,19,-1.558,0.094,1.323,2.363,2.766,1.639,1.997,3,-1.085,0.130,1.032,3.800,6.281,2.624,1.997,3,-1.085,0.130,1.032,3.800,6.281,2.624,1.926,60,-14.795,-5.412,5.565,7.366,16.307,10.772,0.032,46,-0.120,-0.032,0.019,0.105,0.198,0.108
"Thomas, Justin",5,20,20,0,0,1,4,0.555,21,-1.942,-0.253,0.526,1.746,2.669,1.436,0.877,2,-0.568,0.111,0.884,1.285,2.540,1.041,0.278,42,-2.143,-0.517,0.330,1.019,2.558,1.412,0.247,39,-1.242,-0.048,0.148,0.706,1.735,0.843,0.525,33,-1.299,-0.291,0.688,1.543,2.402,1.274,1.402,5,-1.284,0.154,1.704,2.205,3.910,1.549,1.957,4,-0.927,0.151,1.702,3.004,5.676,2.258,1.957,4,-0.927,0.151,1.702,3.004,5.676,2.258,1.990,59,-5.947,-1.299,2.197,5.205,8.493,4.977,0.003,63,-0.165,-0.068,0.012,0.071,0.187,0.132
"Harman, Brian",5,18,18,0,1,1,3,0.381,31,-1.460,-0.221,0.537,1.379,2.027,1.191,0.550,7,-1.423,-0.314,0.413,1.068,2.552,1.389,0.514,25,-1.620,-0.582,0.303,1.540,3.209,1.902,0.337,30,-1.817,0.071,0.328,0.820,1.748,1.176,0.850,18,-1.868,-0.547,0.509,1.795,4.404,2.073,1.400,6,-1.617,-0.180,0.923,2.658,5.670,2.603,1.780,5,-2.032,-0.345,1.123,3.541,5.991,2.945,1.780,5,-2.032,-0.345,1.123,3.541,5.991,2.945,-7.695,116,-19.664,-9.227,-6.076,-3.487,-1.551,7.445,0.084,11,-0.041,0.000,0.054,0.174,0.297,0.117
"Koivun, Jackson",3,10,10,1,1,1,2,0.436,25,-3.006,-0.256,1.074,1.832,2.373,2.010,-0.078,84,-0.974,-0.907,0.101,0.463,0.932,0.810,0.897,10,-1.364,-0.495,1.344,2.055,2.945,1.651,0.520,18,-0.406,0.229,0.532,1.050,1.152,0.608,1.417,5,-1.016,-0.512,1.990,2.728,3.679,1.905,1.338,7,-1.303,-0.516,1.299,3.079,4.153,2.160,1.775,6,-2.519,0.372,1.317,3.577,6.098,3.052,1.775,6,-2.519,0.372,1.317,3.577,6.098,3.052,-1.776,81,-25.038,-19.462,7.159,11.154,14.494,17.013,0.045,34,-0.098,-0.023,0.035,0.108,0.206,0.112
"Kim, Tom",4,16,16,0,1,1,3,-0.122,78,-2.423,-0.680,0.085,0.943,1.538,1.338,0.434,18,-0.818,0.300,0.575,0.818,1.273,0.755,1.086,4,-0.174,0.192,1.144,2.145,2.413,1.088,0.060,62,-1.112,-0.502,0.005,0.506,1.496,0.839,1.147,9,-0.299,0.265,1.171,1.979,2.446,0.989,1.581,3,-0.426,0.650,1.721,2.383,3.561,1.303,1.459,7,-1.517,0.480,1.766,2.406,3.643,1.792,1.459,7,-1.517,0.480,1.766,2.406,3.643,1.792,-4.374,94,-25.506,-7.210,-2.404,4.229,9.303,12.890,0.063,23,-0.073,-0.005,0.068,0.135,0.195,0.098
"Cole, Eric",5,18,18,0,0,1,1,0.424,26,-2.937,-0.497,0.507,1.614,2.858,1.733,0.538,9,-1.059,-0.099,0.561,1.280,1.933,0.999,0.559,22,-2.028,-0.760,0.414,1.793,3.424,1.878,-0.213,100,-1.195,-0.737,-0.245,0.274,0.839,0.732,0.346,42,-2.678,-1.124,-0.164,2.162,3.770,2.169,0.884,23,-3.809,-0.850,0.680,2.359,4.829,2.705,1.309,8,-4.911,-0.412,1.551,3.456,5.898,3.442,1.309,8,-4.911,-0.412,1.551,3.456,5.898,3.442,-2.196,86,-15.229,-6.738,-2.562,2.019,12.784,9.037,-0.045,111,-0.249,-0.105,-0.036,0.035,0.111,0.113
"Hodges, Lee",4,16,16,0,1,1,3,0.994,8,-1.839,0.287,1.026,1.558,4.220,1.898,-0.251,104,-1.647,-0.918,-0.156,0.366,0.831,0.916,-0.015,68,-2.615,-0.779,-0.093,1.068,1.997,1.495,0.533,14,-0.664,0.121,0.506,1.027,1.772,0.797,0.517,34,-1.988,-0.906,0.467,1.687,2.806,1.718,0.267,51,-2.428,-1.526,0.751,1.557,3.064,2.086,1.261,9,-3.880,-0.392,1.833,2.472,5.650,2.890,1.261,9,-3.880,-0.392,1.833,2.472,5.650,2.890,-0.007,69,-11.886,-8.589,-2.322,4.337,22.149,11.322,0.094,8,-0.086,0.040,0.096,0.172,0.248,0.119
"Young, Cameron",4,16,16,1,1,1,1,-0.256,91,-2.757,-1.451,-0.025,0.938,2.148,1.671,0.044,61,-1.703,-0.615,0.314,0.781,1.318,1.041,0.908,9,-1.749,0.453,0.769,1.676,3.080,1.414,0.553,9,-0.856,0.044,0.831,1.259,1.497,0.900,1.460,4,-1.466,0.437,1.825,2.469,3.963,1.856,1.504,4,-2.123,-0.205,1.765,3.466,5.034,2.459,1.248,10,-3.055,-1.079,1.038,3.118,5.674,3.088,1.248,10,-3.055,-1.079,1.038,3.118,5.674,3.088,6.745,25,-2.674,-0.692,7.102,9.547,22.923,8.274,-0.019,87,-0.153,-0.112,-0.004,0.057,0.120,0.105
"Poston, J.T.",5,20,20,1,2,2,2,0.902,11,-1.668,-0.234,0.728,1.718,4.252,1.913,-0.088,86,-1.422,-0.576,0.236,0.872,1.978,2.056,0.045,64,-2.111,-0.947,0.027,0.610,3.743,1.850,0.372,25,-0.858,-0.130,0.408,0.933,1.679,0.820,0.417,40,-1.521,-0.742,0.046,0.906,4.029,1.781,0.330,43,-2.746,-0.608,0.105,1.600,4.637,3.213,1.231,11,-2.890,-0.078,1.170,3.307,5.139,3.547,1.231,11,-2.890,-0.078,1.170,3.307,5.139,3.547,-5.044,98,-14.084,-6.690,-4.668,-1.674,5.361,6.765,0.049,30,-0.142,-0.055,0.040,0.192,0.256,0.158
"Noren, Alex",4,14,14,0,0,1,1,1.028,7,-2.193,0.210,1.278,1.751,3.551,1.763,0.484,13,-0.886,-0.223,0.366,1.361,2.000,1.027,-0.396,103,-2.858,-1.648,-0.503,0.906,2.246,1.772,0.095,58,-1.931,-0.538,0.505,0.870,1.301,1.145,-0.301,88,-2.817,-1.352,-0.063,1.023,1.848,1.614,0.183,60,-2.876,-1.273,0.443,1.331,3.444,2.181,1.212,12,-1.128,-0.493,1.410,2.312,4.058,2.072,1.212,12,-1.128,-0.493,1.410,2.312,4.058,2.072,-8.847,120,-24.477,-14.415,-8.394,-3.264,4.648,10.523,0.078,15,-0.102,-0.007,0.068,0.189,0.260,0.134
"McNealy, Maverick",5,20,20,0,0,1,1,0.638,18,-1.539,-0.557,0.783,1.510,2.905,1.413,0.406,22,-0.863,-0.237,0.541,0.840,1.356,0.853,0.096,57,-2.459,-1.453,0.346,1.319,2.003,1.548,0.070,60,-2.212,-0.469,0.417,0.777,1.610,1.241,0.166,50,-3.448,-1.905,0.816,2.019,2.641,2.204,0.573,32,-2.999,-1.282,1.136,2.669,3.320,2.534,1.211,13,-3.647,-1.174,1.490,3.609,5.304,3.056,1.211,13,-3.647,-1.174,1.490,3.609,5.304,3.056,5.554,34,-7.569,1.264,6.925,9.667,15.427,10.423,-0.039,106,-0.210,-0.081,-0.023,0.010,0.107,0.110
"Lipsky, David",3,10,10,0,1,1,2,1.106,3,-0.907,0.430,1.113,2.125,2.932,1.390,0.563,6,-0.881,-0.041,0.693,1.131,1.913,1.004,-0.305,95,-2.819,-1.922,-0.195,1.571,1.733,1.946,-0.169,97,-0.856,-0.715,-0.131,0.192,0.721,0.617,-0.474,99,-2.961,-2.093,-0.635,0.963,2.218,2.005,0.089,66,-3.310,-1.432,0.246,1.696,2.972,2.385,1.195,14,-2.874,-0.134,0.977,2.558,5.364,2.897,1.195,14,-2.874,-0.134,0.977,2.558,5.364,2.897,-8.192,119,-22.345,-8.973,-6.055,-4.009,-0.314,9.073,0.021,53,-0.115,-0.018,0.005,0.087,0.153,0.097
"Blair, Zac",4,14,14,0,0,1,2,1.132,2,-2.432,-0.018,1.802,2.607,3.155,1.942,-0.081,85,-2.174,-0.624,0.162,0.803,1.563,1.425,0.704,13,-0.915,-0.387,0.397,1.416,3.311,1.447,-0.584,124,-1.407,-0.847,-0.531,-0.222,0.178,0.557,0.120,54,-1.221,-0.732,-0.392,0.591,2.622,1.361,0.039,67,-2.913,-0.727,0.320,0.946,2.463,1.907,1.171,15,-2.505,-0.240,1.647,2.123,5.130,2.604,1.171,15,-2.505,-0.240,1.647,2.123,5.130,2.604,-17.857,137,-27.562,-24.234,-17.043,-11.348,-9.778,6.932,0.057,25,-0.107,-0.018,0.066,0.121,0.214,0.112
"Rai, Aaron",5,16,16,0,0,0,2,-0.018,67,-1.826,-0.857,0.196,0.963,1.537,1.147,0.477,14,-0.609,0.016,0.200,0.894,1.711,0.760,0.297,41,-1.801,-1.262,0.458,1.506,2.393,1.591,0.402,23,-1.149,0.161,0.574,0.867,1.549,0.970,0.699,27,-1.655,-0.625,0.878,2.204,3.258,1.925,1.177,10,-1.675,0.331,0.983,2.710,4.149,2.160,1.159,16,-2.209,-0.443,1.122,3.073,4.997,2.689,1.159,16,-2.209,-0.443,1.122,3.073,4.997,2.689,-10.593,127,-24.835,-16.536,-10.440,-3.823,3.249,10.362,0.100,7,-0.146,0.061,0.092,0.165,0.299,0.145
"Bradley, Keegan",6,24,24,0,0,0,2,0.166,52,-1.400,-0.626,-0.004,0.612,2.895,1.286,0.424,20,-0.880,-0.327,0.428,0.957,2.242,0.982,0.315,40,-1.895,-0.585,0.584,1.289,2.475,1.664,0.253,38,-1.347,-0.221,0.629,0.985,1.489,1.133,0.568,31,-3.027,-0.374,0.867,2.003,2.921,2.143,0.991,18,-3.013,-0.534,1.515,2.578,3.465,2.297,1.158,17,-3.199,-0.902,1.477,3.129,4.511,2.846,1.158,17,-3.199,-0.902,1.477,3.129,4.511,2.846,10.772,12,-0.986,7.539,9.837,16.497,23.332,7.284,-0.008,76,-0.176,-0.088,-0.029,0.101,0.174,0.125
"Parry, John",3,12,12,0,0,0,2,0.013,64,-1.135,-0.662,-0.202,0.556,1.475,0.936,0.642,4,-1.233,-0.080,0.477,1.402,2.891,1.458,0.441,30,-1.360,-0.565,0.523,1.230,2.357,1.355,0.045,66,-1.698,-0.230,0.108,0.828,1.176,1.003,0.485,37,-1.126,-0.213,0.460,1.065,2.092,1.092,1.128,13,-1.456,0.829,1.162,2.133,2.953,1.576,1.141,18,-1.832,0.272,0.884,2.336,3.809,1.975,1.141,18,-1.832,0.272,0.884,2.336,3.809,1.975,-9.502,124,-23.109,-16.717,-8.374,-1.966,2.705,9.248,0.055,26,-0.035,0.021,0.067,0.078,0.141,0.064
"Matsuyama, Hideki",5,20,20,0,1,1,2,0.169,51,-2.390,-0.720,-0.117,1.490,2.131,1.570,0.753,3,-0.744,0.024,0.492,1.461,2.714,1.101,0.009,67,-2.455,-1.105,0.440,1.431,1.891,1.556,0.179,50,-0.752,-0.331,0.108,0.756,1.424,0.865,0.188,49,-2.852,-0.540,0.698,1.334,2.320,1.902,0.942,20,-2.530,-0.023,1.447,2.615,3.092,2.338,1.111,19,-3.833,-0.485,1.858,2.417,4.738,2.840,1.111,19,-3.833,-0.485,1.858,2.417,4.738,2.840,-4.451,95,-14.871,-9.293,-3.061,0.693,9.308,9.276,0.019,55,-0.119,-0.033,0.014,0.107,0.185,0.129
