player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Fitzpatrick, Alex",3,12,12,0,0,2,3,0.068,59,-2.620,-0.748,0.391,0.805,2.434,1.721,0.293,30,-0.391,-0.321,0.061,0.355,1.897,0.928,1.620,1,0.224,1.202,1.904,2.114,2.543,0.880,0.590,8,-0.503,-0.385,0.495,1.527,1.980,1.015,2.210,1,-0.165,1.231,2.218,3.210,4.561,1.639,2.503,1,0.044,1.518,2.725,3.568,4.352,1.603,2.572,1,-0.595,1.723,2.136,4.056,5.540,2.171,2.572,1,-0.595,1.723,2.136,4.056,5.540,2.171,3.601,43,-8.271,-1.452,3.471,9.465,14.454,8.365,0.112,2,-0.083,-0.044,0.091,0.260,0.332,0.170
"Thomas, Justin",6,24,24,0,0,2,5,0.669,17,-1.702,-0.216,0.464,1.746,2.714,1.546,0.852,2,-0.509,0.206,0.623,1.285,2.394,0.988,0.221,47,-2.044,-0.517,0.330,0.806,2.457,1.333,0.291,34,-1.182,-0.048,0.182,0.706,1.926,0.876,0.511,33,-1.248,-0.452,0.688,1.543,2.352,1.274,1.363,5,-1.221,0.086,1.679,2.205,3.986,1.604,2.032,2,-0.875,0.151,1.945,3.512,5.498,2.243,2.032,2,-0.875,0.151,1.945,3.512,5.498,2.243,3.067,45,-5.474,-0.413,3.052,6.892,12.025,5.379,-0.008,73,-0.198,-0.102,-0.012,0.071,0.195,0.140
"Koivun, Jackson",3,10,10,1,1,1,2,0.436,26,-3.006,-0.256,1.074,1.832,2.373,2.010,-0.078,85,-0.974,-0.907,0.101,0.463,0.932,0.810,0.897,9,-1.364,-0.495,1.344,2.055,2.945,1.651,0.520,17,-0.406,0.229,0.532,1.050,1.152,0.608,1.417,4,-1.016,-0.512,1.990,2.728,3.679,1.905,1.338,6,-1.303,-0.516,1.299,3.079,4.153,2.160,1.775,3,-2.519,0.372,1.317,3.577,6.098,3.052,1.775,3,-2.519,0.372,1.317,3.577,6.098,3.052,-1.776,80,-25.038,-19.462,7.159,11.154,14.494,17.013,0.045,35,-0.098,-0.023,0.035,0.108,0.206,0.112
"Gerard, Ryan",5,15,14,0,1,1,1,1.042,6,-1.002,-0.145,0.539,2.108,3.858,1.776,0.239,38,-1.149,-0.437,0.110,1.253,1.674,1.081,0.370,37,-1.521,-0.761,-0.232,1.533,3.104,1.610,0.345,25,-0.771,0.019,0.325,0.927,1.170,0.716,0.716,22,-1.240,-0.398,0.473,1.820,3.164,1.541,0.955,18,-1.558,0.094,1.323,2.363,2.766,1.639,1.740,4,-1.707,0.053,0.830,3.666,6.234,2.718,1.740,4,-1.707,0.053,0.830,3.666,6.234,2.718,2.104,55,-14.506,-4.892,5.282,7.129,15.934,10.403,0.027,43,-0.118,-0.037,0.010,0.097,0.198,0.106
"Noren, Alex",5,18,18,0,1,2,2,1.268,1,-2.192,0.210,1.521,2.551,3.712,1.822,0.469,12,-0.985,-0.235,0.366,1.361,1.979,1.044,-0.118,80,-2.574,-1.298,-0.221,1.032,2.446,1.747,0.103,59,-1.781,-0.419,0.465,0.588,1.291,1.021,-0.015,69,-2.758,-1.067,-0.029,1.439,2.339,1.660,0.454,38,-2.596,-1.273,0.699,1.786,3.942,2.190,1.722,5,-0.970,-0.097,1.899,2.817,5.725,2.207,1.722,5,-0.970,-0.097,1.899,2.817,5.725,2.207,-7.418,120,-24.115,-14.415,-6.188,-1.966,8.511,10.527,0.047,31,-0.150,-0.070,0.034,0.154,0.240,0.141
"Griffin, Ben",8,26,22,1,1,3,5,0.451,25,-2.111,-0.714,0.031,1.518,3.146,1.945,0.388,22,-1.065,-0.428,0.575,0.898,1.625,0.882,0.413,32,-1.347,-0.123,0.322,1.069,2.023,1.173,-0.040,77,-1.025,-0.587,-0.014,0.632,1.037,0.925,0.373,41,-2.556,-0.434,0.600,1.647,2.155,1.697,0.761,26,-1.037,-0.289,1.185,2.065,2.747,1.843,1.581,6,-2.332,1.143,1.978,2.902,4.454,2.284,1.581,6,-2.332,1.143,1.978,2.902,4.454,2.284,1.809,60,-12.130,-4.667,2.265,7.251,15.657,9.921,0.010,59,-0.179,-0.067,0.012,0.080,0.178,0.120
"Young, Cameron",6,24,24,1,2,3,3,-0.048,72,-2.543,-0.733,0.034,0.809,2.426,1.503,0.185,46,-1.419,-0.280,0.314,0.819,1.319,0.998,0.800,12,-1.942,0.306,0.741,1.676,3.348,1.678,0.590,9,-0.675,0.174,0.684,1.198,1.590,0.799,1.390,5,-1.489,0.305,1.823,2.469,3.899,1.835,1.575,4,-1.986,0.098,1.234,3.316,5.279,2.353,1.527,7,-2.979,-0.161,1.038,3.580,6.010,2.933,1.527,7,-2.979,-0.161,1.038,3.580,6.010,2.933,6.786,25,-10.992,-0.692,7.102,13.769,24.604,11.847,-0.006,71,-0.149,-0.071,0.009,0.057,0.103,0.092
"Kim, Tom",4,16,16,0,1,1,3,-0.122,78,-2.423,-0.680,0.085,0.943,1.538,1.338,0.434,15,-0.818,0.300,0.575,0.818,1.273,0.755,1.086,4,-0.174,0.192,1.144,2.145,2.413,1.088,0.060,63,-1.112,-0.502,0.005,0.506,1.496,0.839,1.147,9,-0.299,0.265,1.171,1.979,2.446,0.989,1.581,3,-0.426,0.650,1.721,2.383,3.561,1.303,1.459,8,-1.517,0.480,1.766,2.406,3.643,1.792,1.459,8,-1.517,0.480,1.766,2.406,3.643,1.792,-4.374,99,-25.506,-7.210,-2.404,4.229,9.303,12.890,0.063,22,-0.073,-0.005,0.068,0.135,0.195,0.098
"Cole, Eric",7,23,18,0,0,2,3,0.424,27,-2.937,-0.497,0.507,1.614,2.858,1.733,0.538,8,-1.059,-0.099,0.561,1.280,1.933,0.999,0.559,22,-2.028,-0.760,0.414,1.793,3.424,1.878,-0.213,99,-1.195,-0.737,-0.245,0.274,0.839,0.732,0.346,42,-2.678,-1.124,-0.164,2.162,3.770,2.169,0.884,23,-3.809,-0.850,0.680,2.359,4.829,2.705,1.388,9,-4.250,-0.251,1.216,3.383,5.882,3.176,1.388,9,-4.250,-0.251,1.216,3.383,5.882,3.176,-3.870,97,-16.317,-10.281,-5.347,1.778,10.938,9.345,-0.030,102,-0.239,-0.104,0.008,0.056,0.118,0.113
"Harman, Brian",8,27,26,0,1,1,5,0.381,32,-1.676,-0.871,0.537,1.506,2.251,1.340,0.407,19,-1.585,-0.645,0.230,1.068,2.476,1.384,0.486,25,-2.071,-0.582,0.570,1.593,3.086,1.878,0.138,55,-1.557,-0.420,0.233,0.611,1.568,1.085,0.625,28,-1.960,-0.411,0.257,1.708,4.204,2.080,1.032,15,-1.693,-0.342,0.867,2.048,5.233,2.434,1.291,10,-2.085,-0.939,0.955,3.023,5.827,2.892,1.291,10,-2.085,-0.939,0.955,3.023,5.827,2.892,-6.447,115,-26.986,-10.469,-5.940,-2.506,11.809,10.754,0.055,24,-0.115,-0.033,0.032,0.152,0.273,0.122
"Poston, J.T.",6,21,20,1,2,3,3,0.902,10,-1.668,-0.234,0.728,1.718,4.252,1.913,-0.088,87,-1.422,-0.576,0.236,0.872,1.978,2.056,0.045,64,-2.111,-0.947,0.027,0.610,3.743,1.850,0.372,23,-0.858,-0.130,0.408,0.933,1.679,0.820,0.417,39,-1.521,-0.742,0.046,0.906,4.029,1.781,0.330,44,-2.746,-0.608,0.105,1.600,4.637,3.213,1.275,11,-2.642,-0.067,1.216,3.122,4.886,3.463,1.275,11,-2.642,-0.067,1.216,3.122,4.886,3.463,-4.918,100,-13.464,-6.350,-4.486,-1.933,5.328,6.619,0.045,36,-0.133,-0.054,0.027,0.191,0.253,0.155
"Bradley, Keegan",8,32,32,0,0,1,4,0.334,37,-1.356,-0.548,0.156,0.772,2.762,1.272,0.324,26,-1.121,-0.327,0.428,1.285,2.020,1.247,0.394,33,-1.856,-0.794,0.519,1.289,2.874,1.704,0.181,47,-1.569,-0.221,0.476,0.985,1.361,1.110,0.575,30,-3.019,-0.697,0.867,2.003,3.652,2.218,0.899,21,-3.091,-0.557,0.934,2.578,4.170,2.429,1.233,12,-2.688,-1.036,1.179,3.139,5.580,2.939,1.233,12,-2.688,-1.036,1.179,3.139,5.580,2.939,8.952,13,-1.898,4.200,8.312,13.558,21.165,7.880,-0.015,86,-0.187,-0.102,-0.028,0.067,0.171,0.121
"Parry, John",3,12,12,0,0,0,2,0.013,65,-1.135,-0.662,-0.202,0.556,1.475,0.936,0.642,4,-1.233,-0.080,0.477,1.402,2.891,1.458,0.441,29,-1.360,-0.565,0.523,1.230,2.357,1.355,0.045,67,-1.698,-0.230,0.108,0.828,1.176,1.003,0.485,36,-1.126,-0.213,0.460,1.065,2.092,1.092,1.128,11,-1.456,0.829,1.162,2.133,2.953,1.576,1.141,13,-1.832,0.272,0.884,2.336,3.809,1.975,1.141,13,-1.832,0.272,0.884,2.336,3.809,1.975,-9.502,126,-23.109,-16.717,-8.374,-1.966,2.705,9.248,0.055,25,-0.035,0.021,0.067,0.078,0.141,0.064
"McNealy, Maverick",6,24,24,0,0,1,2,0.646,19,-1.430,-0.454,0.783,1.510,2.842,1.376,0.260,36,-0.899,-0.312,0.202,0.809,1.256,0.854,0.126,55,-2.443,-1.453,0.346,1.319,1.957,1.505,0.088,60,-2.162,-0.469,0.417,0.777,1.580,1.176,0.213,50,-3.228,-1.710,0.816,2.019,2.711,2.145,0.473,36,-2.823,-1.687,1.107,2.384,3.212,2.447,1.119,14,-3.457,-1.174,1.490,3.609,5.147,2.981,1.119,14,-3.457,-1.174,1.490,3.609,5.147,2.981,6.662,28,-6.988,2.204,7.140,12.446,17.492,10.184,-0.034,106,-0.203,-0.081,-0.016,0.026,0.101,0.111
