player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Crowe, Trace",15,48,30,0,4,4,4,-0.123,89,-2.469,-1.123,0.163,0.589,2.726,1.668,-0.457,136,-2.209,-1.070,-0.418,0.136,1.353,1.109,-0.210,97,-1.985,-0.842,-0.220,0.279,1.871,1.176,0.038,64,-1.487,-0.636,0.122,0.655,1.299,0.899,-0.172,80,-2.492,-1.164,-0.183,0.985,2.299,1.567,-0.629,114,-3.018,-1.757,-0.741,0.857,2.290,1.909,-0.287,95,-4.545,-1.534,-0.051,1.364,3.012,2.287,-0.287,95,-4.545,-1.534,-0.051,1.364,3.012,2.287,5.941,30,-5.177,0.376,6.258,12.542,19.260,10.603,-0.038,114,-0.275,-0.097,-0.040,0.040,0.150,0.125
"Hoge, Tom",31,102,94,0,0,4,6,-0.193,100,-2.709,-1.256,-0.025,0.972,2.097,1.567,-0.133,107,-1.585,-0.772,-0.240,0.457,1.348,1.006,0.360,25,-2.332,-0.730,0.449,1.542,2.755,1.592,-0.476,128,-2.571,-1.016,-0.225,0.292,1.024,1.108,-0.116,77,-3.374,-1.513,0.016,1.351,3.112,2.062,-0.248,91,-4.129,-1.552,-0.089,1.425,2.729,2.220,-0.305,96,-5.219,-1.792,-0.085,1.591,3.445,2.761,-0.305,96,-5.219,-1.792,-0.085,1.591,3.445,2.761,-6.912,117,-20.878,-12.124,-6.173,-1.919,8.025,8.681,-0.012,85,-0.181,-0.082,-0.011,0.060,0.150,0.110
"Hubbard, Mark",28,91,75,0,2,2,3,-0.424,129,-3.172,-1.524,-0.430,0.989,2.108,1.768,0.066,58,-1.522,-0.664,0.050,0.841,1.727,0.993,0.170,52,-2.147,-0.812,0.111,1.118,2.930,1.446,-0.132,94,-2.031,-0.543,-0.044,0.458,1.112,0.866,0.038,69,-3.050,-0.999,-0.156,0.914,2.923,1.690,0.103,66,-2.606,-1.321,0.062,1.438,2.938,1.947,-0.310,97,-4.358,-2.387,-0.284,1.032,3.873,2.695,-0.310,97,-4.358,-2.387,-0.284,1.032,3.873,2.695,-5.815,108,-18.998,-12.668,-5.277,0.566,6.251,8.319,-0.004,73,-0.196,-0.087,-0.007,0.074,0.183,0.119
"Simpson, Webb",12,33,32,0,0,0,2,0.393,18,-1.585,-0.564,0.257,0.961,3.196,1.445,-0.092,96,-1.786,-0.480,-0.086,0.246,1.229,0.897,-0.287,103,-2.058,-1.116,-0.158,0.575,1.833,1.290,-0.336,115,-2.302,-0.786,-0.379,0.398,1.112,1.046,-0.623,118,-3.790,-1.324,-0.576,0.451,1.900,1.706,-0.716,118,-3.674,-1.637,-0.859,0.143,2.229,1.795,-0.315,98,-3.312,-1.991,-0.068,1.153,2.968,2.115,-0.315,98,-3.312,-1.991,-0.068,1.153,2.968,2.115,-3.165,91,-16.490,-7.448,-1.394,3.439,9.254,11.752,-0.027,105,-0.211,-0.089,-0.033,0.036,0.178,0.126
"Griffin, Lanto",23,71,53,0,1,2,5,0.122,53,-2.620,-1.267,-0.153,1.350,3.229,1.960,0.014,71,-1.346,-0.769,-0.193,0.678,2.256,1.151,-0.062,86,-2.679,-0.957,-0.052,1.009,2.227,1.545,-0.267,108,-1.712,-1.001,-0.033,0.329,0.879,0.925,-0.329,94,-3.678,-1.229,-0.032,1.113,1.965,1.802,-0.315,96,-3.697,-2.081,-0.236,1.051,3.055,2.083,-0.388,99,-4.416,-2.340,-0.355,1.515,3.615,2.718,-0.388,99,-4.416,-2.340,-0.355,1.515,3.615,2.718,-4.949,102,-26.611,-12.022,-4.250,2.724,12.357,11.275,-0.008,78,-0.168,-0.092,-0.014,0.067,0.181,0.121
"Glover, Lucas",22,69,69,0,2,2,4,-0.660,138,-2.972,-1.662,-0.940,0.639,2.055,1.603,-0.100,98,-2.189,-0.583,-0.051,0.802,1.476,1.172,0.364,23,-2.519,-0.531,0.217,1.305,2.970,1.578,0.006,72,-1.180,-0.472,-0.005,0.430,1.025,0.742,0.369,39,-2.233,-0.764,0.248,1.412,3.166,1.634,0.270,50,-3.285,-1.246,0.605,1.901,3.517,2.181,-0.390,100,-4.208,-2.556,-0.514,1.495,3.948,2.781,-0.390,100,-4.208,-2.556,-0.514,1.495,3.948,2.781,-11.920,137,-25.734,-17.764,-12.747,-6.529,4.148,8.879,0.090,5,-0.108,0.013,0.099,0.181,0.272,0.122
"Pavon, Matthieu",26,78,64,0,0,0,4,-0.033,78,-2.605,-1.138,0.157,0.964,2.625,1.796,-0.111,103,-1.534,-0.670,-0.103,0.463,1.136,0.896,-0.508,124,-2.609,-1.387,-0.600,0.298,1.893,1.387,0.135,51,-1.610,-0.207,0.194,0.713,1.556,0.849,-0.373,96,-3.030,-1.391,-0.217,0.722,2.564,1.584,-0.484,103,-2.932,-1.522,-0.439,0.524,1.868,1.658,-0.414,101,-4.020,-2.091,-0.189,1.311,2.827,2.205,-0.414,101,-4.020,-2.091,-0.189,1.311,2.827,2.205,0.897,60,-14.522,-4.089,3.118,8.260,13.387,9.582,0.014,53,-0.167,-0.069,0.011,0.102,0.222,0.122
"Smotherman, Austin",26,78,57,0,1,2,5,-0.528,136,-2.555,-1.533,-0.592,0.615,1.797,1.535,-0.482,137,-1.976,-1.141,-0.381,0.321,1.160,1.102,0.720,4,-1.909,-0.270,0.941,1.741,3.297,1.480,0.181,38,-1.884,-0.133,0.311,0.926,1.709,1.183,0.901,7,-2.306,0.234,0.993,1.951,3.939,1.898,0.419,39,-3.859,-1.049,0.589,1.898,3.811,2.419,-0.445,102,-5.652,-2.273,-0.195,1.191,4.196,3.092,-0.445,102,-5.652,-2.273,-0.195,1.191,4.196,3.092,-3.377,93,-22.148,-8.407,-2.507,4.008,11.148,10.231,0.048,23,-0.175,-0.047,0.052,0.133,0.279,0.139
"Wu, Dylan",26,80,52,0,0,0,2,-0.319,118,-2.468,-1.299,-0.345,0.601,1.597,1.501,-0.139,109,-1.554,-0.609,-0.218,0.285,1.321,0.838,-0.027,78,-2.563,-0.778,0.097,0.881,1.973,1.487,-0.396,124,-2.153,-1.139,-0.435,0.423,1.198,1.065,-0.423,100,-2.776,-1.629,-0.100,0.784,1.857,1.722,-0.562,108,-4.111,-1.930,-0.162,0.559,2.287,1.984,-0.481,103,-4.018,-1.591,-0.325,0.782,2.757,2.220,-0.481,103,-4.018,-1.591,-0.325,0.782,2.757,2.220,-4.365,99,-26.019,-10.164,-3.249,1.788,12.219,11.955,0.009,60,-0.191,-0.078,0.007,0.093,0.215,0.130
"Svensson, Jesper",27,87,73,0,1,3,6,-0.461,133,-3.872,-1.968,-0.521,1.092,2.574,1.921,-0.166,115,-1.738,-0.661,-0.045,0.580,1.999,1.175,-0.350,114,-2.640,-1.448,-0.288,0.686,2.275,1.514,0.535,7,-2.039,-0.254,0.675,1.543,2.239,1.229,0.184,60,-3.163,-1.060,0.332,1.664,3.276,2.033,0.018,72,-3.985,-1.813,0.451,2.295,4.246,2.605,-0.491,104,-6.084,-3.011,-0.344,2.467,4.716,3.572,-0.491,104,-6.084,-3.011,-0.344,2.467,4.716,3.572,13.642,7,-4.316,5.896,13.919,21.653,33.401,10.135,-0.023,98,-0.225,-0.115,-0.028,0.063,0.183,0.112
