time_period,stat,player_name,50_100_fw_shot_count,50_100_fw_value,100_150_fw_shot_count,100_150_fw_value,150_200_fw_shot_count,150_200_fw_value,over_200_fw_shot_count,over_200_fw_value,under_150_rgh_shot_count,under_150_rgh_value,over_150_rgh_shot_count,over_150_rgh_value
l12_months,green hit rate,"Riley, Davis",78,0.774,236,0.807,302,0.677,131,0.36,138,0.53,157,0.355
l12_months,green hit rate,"Horschel, Billy",76,0.889,247,0.807,376,0.718,167,0.436,116,0.598,137,0.309
l12_months,green hit rate,"Mitchell, Keith",128,0.856,274,0.806,369,0.713,211,0.44,200,0.562,143,0.34
l12_months,green hit rate,"Meronk, Adrian",52,0.865,177,0.806,239,0.69,112,0.411,102,0.483,92,0.328
l12_months,green hit rate,"Tringale, Cameron",58,0.898,179,0.806,225,0.711,116,0.489,78,0.498,83,0.379
l12_months,green hit rate,"Bland, Richard",62,0.692,201,0.806,222,0.675,106,0.484,71,0.549,79,0.337
l12_months,green hit rate,"Fisk, Steven",103,0.826,280,0.806,402,0.67,175,0.444,158,0.498,120,0.36
l12_months,green hit rate,"Rodgers, Patrick",96,0.788,314,0.805,444,0.665,219,0.477,169,0.553,204,0.423
l12_months,green hit rate,"Svensson, Jesper",79,0.839,175,0.805,227,0.617,120,0.438,103,0.549,81,0.325
l12_months,green hit rate,"Matsuyama, Hideki",83,0.895,311,0.805,475,0.688,255,0.493,149,0.544,186,0.263
l12_months,green hit rate,"Fox, Ryan",70,0.864,283,0.805,341,0.66,183,0.461,128,0.555,154,0.39
l12_months,green hit rate,"Olesen, Thorbjorn",61,0.865,213,0.804,282,0.682,108,0.495,94,0.62,109,0.367
l12_months,green hit rate,"Collet, Tyler",17,0.742,48,0.804,null,null,32,0.367,12,0.34,25,0.168
l12_months,green hit rate,"Niemann, Joaquin",77,0.864,224,0.804,246,0.738,146,0.48,108,0.608,74,0.423
l12_months,green hit rate,"Koepka, Brooks",70,0.865,213,0.804,271,0.643,133,0.496,117,0.56,102,0.521
l12_months,green hit rate,"Fitzpatrick, Matt",75,0.947,295,0.804,457,0.73,227,0.569,83,0.664,125,0.388
l12_months,green hit rate,"Kitayama, Kurt",103,0.825,343,0.803,479,0.729,219,0.515,138,0.578,179,0.398
l12_months,green hit rate,"McGreevy, Max",70,0.904,316,0.803,456,0.662,206,0.499,107,0.532,129,0.411
l12_months,green hit rate,"Detry, Thomas",50,0.901,220,0.802,272,0.739,144,0.518,96,0.56,88,0.299
l12_months,green hit rate,"Ramey, Chad",91,0.847,300,0.801,386,0.629,180,0.454,136,0.566,126,0.313
l12_months,green hit rate,"Lahiri, Anirban",49,0.791,199,0.801,217,0.633,119,0.423,91,0.456,52,0.276
l12_months,green hit rate,"Fleetwood, Tommy",75,0.965,281,0.801,422,0.679,232,0.522,79,0.53,127,0.342
l12_months,green hit rate,"Griffin, Ben",100,0.87,319,0.801,503,0.68,240,0.478,161,0.574,178,0.359
l12_months,green hit rate,"Jones, Matt",19,0.711,42,0.801,null,null,null,null,13,0.572,null,null
l12_months,green hit rate,"MacIntyre, Robert",85,0.821,324,0.8,453,0.669,220,0.485,156,0.58,151,0.338
l12_months,green hit rate,"Pereira, Mito",16,0.838,43,0.8,null,null,null,null,16,0.437,null,null
l12_months,green hit rate,"Higgo, Garrick",87,0.794,266,0.8,317,0.651,154,0.415,130,0.489,115,0.24
l12_months,green hit rate,"Varner III, Harold",51,0.751,160,0.8,219,0.702,123,0.469,102,0.581,78,0.405
l12_months,green hit rate,"Day, Jason",69,0.866,216,0.799,337,0.677,171,0.405,106,0.615,113,0.456
l12_months,green hit rate,"Chatfield, Davis",52,0.831,150,0.799,220,0.618,118,0.436,44,0.499,53,0.249
l12_months,green hit rate,"Kizzire, Patton",63,0.836,201,0.799,278,0.671,126,0.458,106,0.599,114,0.303
l12_months,green hit rate,"Crowe, Trace",28,0.869,96,0.799,91,0.665,54,0.436,42,0.387,27,0.29
l12_months,green hit rate,"Puig, David",70,0.87,206,0.799,239,0.69,140,0.445,140,0.597,96,0.339
l12_months,green hit rate,"Goodwin, Noah",31,0.83,114,0.799,127,0.693,52,0.242,26,0.456,37,0.279
l12_months,green hit rate,"Mouw, William",58,0.795,243,0.799,363,0.676,177,0.564,115,0.549,114,0.336
l12_months,green hit rate,"Onishi, Kaito",19,0.749,55,0.798,77,0.713,33,0.435,31,0.565,21,0.32
l12_months,green hit rate,"Hall, Harry",101,0.89,274,0.798,404,0.656,214,0.433,135,0.567,150,0.328
l12_months,green hit rate,"Eckroat, Austin",69,0.835,229,0.798,332,0.721,151,0.424,120,0.649,115,0.26
l12_months,green hit rate,"Van Rooyen, Erik",64,0.791,200,0.798,299,0.599,126,0.432,102,0.583,115,0.324
l12_months,green hit rate,"Kuchar, Matt",79,0.87,182,0.798,270,0.639,107,0.433,80,0.592,75,0.359
l12_months,green hit rate,"Novak, Andrew",129,0.844,258,0.797,480,0.687,243,0.455,151,0.527,186,0.376
l12_months,green hit rate,"Simpson, Webb",41,0.906,125,0.797,170,0.601,69,0.512,69,0.465,69,0.329
l12_months,green hit rate,"James, Ben",25,0.803,81,0.797,122,0.719,61,0.644,24,0.357,19,0.149
l12_months,green hit rate,"Hadwin, Adam",44,0.834,156,0.796,189,0.672,90,0.505,57,0.466,53,0.283
l12_months,green hit rate,"Albertson, Anders",null,null,42,0.796,57,0.61,null,null,29,0.38,null,null
l12_months,green hit rate,"Gooch, Talor",43,0.746,192,0.796,254,0.65,124,0.544,67,0.596,73,0.336
l12_months,green hit rate,"Parry, John",70,0.901,220,0.796,311,0.715,142,0.469,95,0.616,96,0.36
l12_months,green hit rate,"Rozo, Marcelo",46,0.772,124,0.795,185,0.712,90,0.362,39,0.591,54,0.427
l12_months,green hit rate,"Putnam, Andrew",78,0.857,224,0.794,454,0.712,216,0.469,85,0.597,128,0.346
l12_months,green hit rate,"DeChambeau, Bryson",70,0.847,204,0.793,240,0.673,143,0.512,105,0.484,81,0.303
l12_months,green hit rate,"Lebioda, Hank",39,0.908,168,0.793,232,0.773,110,0.447,76,0.559,92,0.338
l12_months,green hit rate,"Mullinax, Trey",29,0.962,82,0.793,120,0.684,53,0.374,63,0.533,36,0.457
l12_months,green hit rate,"Oosthuizen, Louis",55,0.879,209,0.793,219,0.646,114,0.405,67,0.559,62,0.28
l12_months,green hit rate,"Smith, Jordan",56,0.857,199,0.792,320,0.713,139,0.555,68,0.615,116,0.331
l12_months,green hit rate,"Garnett, Brice",76,0.786,246,0.792,319,0.691,130,0.54,71,0.574,103,0.351
l12_months,green hit rate,"Wise, Aaron",18,0.921,100,0.792,113,0.649,76,0.441,42,0.584,43,0.405
l12_months,green hit rate,"Bezuidenhout, Christiaan",87,0.828,282,0.791,409,0.673,199,0.447,112,0.509,121,0.373
l12_months,green hit rate,"Reitan, Kristoffer",64,0.868,251,0.791,309,0.72,168,0.445,112,0.599,109,0.337
l12_months,green hit rate,"Norlander, Henrik",16,0.988,97,0.79,159,0.632,63,0.398,44,0.542,49,0.402
l12_months,green hit rate,"Vincent, Scott",30,0.848,149,0.79,203,0.742,97,0.473,78,0.567,60,0.433
l12_months,green hit rate,"Sargent, Gordon",63,0.808,144,0.79,194,0.577,106,0.34,110,0.512,63,0.219
l12_months,green hit rate,"Pieters, Thomas",71,0.804,179,0.789,203,0.684,106,0.423,90,0.573,66,0.319
l12_months,green hit rate,"Jarvis, Casey",21,0.994,58,0.789,109,0.74,51,0.397,26,0.561,38,0.395
l12_months,green hit rate,"Schwartzel, Charl",61,0.794,202,0.789,250,0.668,133,0.448,90,0.501,84,0.36
l12_months,green hit rate,"Hossler, Beau",75,0.844,226,0.788,320,0.644,152,0.43,112,0.561,96,0.323
l12_months,green hit rate,"Silverman, Ben",51,0.889,200,0.788,215,0.703,115,0.495,59,0.628,68,0.361
l12_months,green hit rate,"Higgs, Harry",56,0.839,155,0.787,211,0.644,113,0.463,81,0.542,56,0.397
l12_months,green hit rate,"Lower, Justin",50,0.768,206,0.787,292,0.626,131,0.412,74,0.532,79,0.379
l12_months,green hit rate,"Kanaya, Takumi",79,0.897,311,0.787,394,0.607,179,0.408,97,0.57,112,0.251
l12_months,green hit rate,"Masaveu, Luis",50,0.902,161,0.787,162,0.687,87,0.385,66,0.487,68,0.392
l12_months,green hit rate,"Cole, Eric",70,0.899,268,0.786,396,0.67,190,0.415,192,0.537,179,0.374
l12_months,green hit rate,"Penge, Marco",48,0.798,116,0.786,197,0.644,93,0.426,104,0.648,76,0.355
l12_months,green hit rate,"Potgieter, Aldrich",69,0.78,174,0.785,265,0.697,150,0.476,137,0.508,123,0.368
l12_months,green hit rate,"Saddier, Adrien",41,0.892,150,0.785,223,0.647,95,0.404,67,0.622,72,0.283
l12_months,green hit rate,"English, Harris",88,0.893,311,0.785,471,0.678,260,0.474,122,0.568,136,0.348
l12_months,green hit rate,"Phillips, Chandler",76,0.797,246,0.785,330,0.608,153,0.41,127,0.529,113,0.295
l12_months,green hit rate,"Lipsky, David",61,0.883,222,0.784,317,0.703,161,0.404,101,0.53,109,0.302
l12_months,green hit rate,"Steele, Brendan",50,0.826,206,0.784,228,0.685,122,0.526,76,0.488,67,0.267
l12_months,green hit rate,"Nyholm, Pontus",52,0.822,140,0.784,190,0.64,100,0.426,112,0.478,88,0.381
l12_months,green hit rate,"Hughes, Mackenzie",80,0.897,274,0.782,348,0.704,170,0.486,135,0.499,129,0.276
l12_months,green hit rate,"Fowler, Rickie",77,0.851,311,0.782,431,0.672,211,0.506,122,0.588,145,0.425
l12_months,green hit rate,"Woodland, Gary",104,0.858,235,0.781,371,0.693,187,0.503,138,0.555,127,0.379
l12_months,green hit rate,"Clark, Wyndham",90,0.833,275,0.781,368,0.68,184,0.569,148,0.587,153,0.33
l12_months,green hit rate,"Lee, Danny",45,0.801,167,0.781,222,0.636,121,0.351,88,0.522,76,0.243
l12_months,green hit rate,"Reavie, Chez",13,0.828,45,0.78,62,0.54,28,0.415,22,0.52,null,null
l12_months,green hit rate,"Chandler, Will",23,0.932,73,0.78,72,0.68,30,0.253,26,0.447,28,0.413
l12_months,green hit rate,"McCarthy, Denny",85,0.905,293,0.78,456,0.694,224,0.474,123,0.559,167,0.371
l12_months,green hit rate,"Rosenmueller, Thomas",49,0.852,136,0.779,163,0.707,88,0.515,61,0.567,37,0.469
l12_months,green hit rate,"Kaymer, Martin",55,0.819,172,0.779,223,0.666,112,0.513,86,0.589,93,0.323
l12_months,green hit rate,"Garcia, Sergio",70,0.861,205,0.778,241,0.762,136,0.403,87,0.685,68,0.387
l12_months,green hit rate,"La Sasso, Michael",53,0.777,147,0.778,203,0.652,97,0.464,95,0.492,84,0.313
l12_months,green hit rate,"Kjettrup, Frederik",14,1,45,0.778,48,0.621,null,null,14,0.57,19,0.459
l12_months,green hit rate,"Paul, Jeremy",45,0.895,131,0.777,155,0.598,78,0.479,66,0.625,66,0.259
l12_months,green hit rate,"Jaeger, Stephan",83,0.868,253,0.777,330,0.714,177,0.439,152,0.613,145,0.343
l12_months,green hit rate,"Greyserman, Max",79,0.77,230,0.776,344,0.69,154,0.455,149,0.511,123,0.261
l12_months,green hit rate,"Smith, Cameron",58,0.776,217,0.776,266,0.665,128,0.419,106,0.544,119,0.344
l12_months,green hit rate,"Kim, Si Woo",108,0.87,313,0.776,514,0.746,287,0.527,123,0.483,135,0.341
l12_months,green hit rate,"Na, Kevin",16,0.763,46,0.776,null,null,null,null,12,0.663,null,null
l12_months,green hit rate,"Wallace, Matt",71,0.851,193,0.775,360,0.7,145,0.497,113,0.56,116,0.321
l12_months,green hit rate,"McCarty, Matt",119,0.885,290,0.775,457,0.681,215,0.437,136,0.565,153,0.334
l12_months,green hit rate,"Ortiz, Carlos",71,0.794,179,0.775,234,0.629,122,0.484,101,0.581,87,0.396
l12_months,green hit rate,"Cone, Trevor",33,0.836,74,0.775,98,0.705,49,0.533,39,0.543,29,0.186
l12_months,green hit rate,"Finau, Tony",86,0.837,282,0.774,366,0.686,174,0.396,133,0.496,165,0.425
l12_months,green hit rate,"Lee, Richard",46,0.792,173,0.774,168,0.657,83,0.389,65,0.583,51,0.284
l12_months,green hit rate,"Martin, Ben",43,0.855,118,0.773,155,0.662,81,0.565,55,0.548,42,0.439
l12_months,green hit rate,"Cummins, Quade",20,0.775,92,0.773,91,0.606,39,0.438,37,0.487,31,0.33
l12_months,green hit rate,"Dufner, Jason",17,0.859,57,0.772,60,0.584,null,null,24,0.568,20,0.349
l12_months,green hit rate,"Malnati, Peter",60,0.778,172,0.771,220,0.647,117,0.364,130,0.598,123,0.243
l12_months,green hit rate,"Howell, Mason",19,0.775,59,0.771,83,0.661,38,0.498,29,0.529,24,0.222
l12_months,green hit rate,"Svensson, Adam",72,0.92,194,0.771,321,0.67,136,0.484,80,0.497,95,0.368
l12_months,green hit rate,"Leishman, Marc",51,0.804,175,0.771,234,0.695,116,0.438,73,0.577,70,0.339
l12_months,green hit rate,"Echavarria, Nico",86,0.803,296,0.77,432,0.674,212,0.411,135,0.645,149,0.373
l12_months,green hit rate,"Walker, Danny",92,0.803,191,0.769,305,0.599,142,0.359,156,0.57,137,0.345
l12_months,green hit rate,"Li, Haotong",77,0.786,191,0.768,248,0.68,131,0.462,95,0.606,93,0.427
l12_months,green hit rate,"Poulter, Ian",48,0.768,201,0.768,241,0.627,117,0.418,71,0.551,82,0.376
l12_months,green hit rate,"Hirata, Kensei",35,0.771,171,0.768,266,0.64,114,0.5,53,0.472,70,0.288
l12_months,green hit rate,"Vegas, Jhonattan",62,0.779,205,0.767,319,0.694,161,0.449,122,0.643,134,0.361
l12_months,green hit rate,"Campbell, Brian",94,0.817,212,0.767,401,0.627,196,0.419,81,0.544,131,0.262
l12_months,green hit rate,"Merritt, Troy",38,0.694,104,0.767,148,0.618,73,0.475,66,0.439,39,0.24
l12_months,green hit rate,"Glover, Lucas",88,0.942,269,0.766,365,0.667,184,0.403,81,0.597,102,0.429
l12_months,green hit rate,"Schenk, Adam",98,0.834,226,0.766,319,0.694,149,0.487,152,0.582,119,0.395
l12_months,green hit rate,"Brennan, Michael",95,0.84,247,0.766,357,0.654,167,0.511,136,0.557,96,0.338
l12_months,green hit rate,"Kim, Chan",49,0.81,181,0.765,228,0.712,114,0.495,67,0.507,63,0.315
l12_months,green hit rate,"Dunlap, Nick",56,0.843,168,0.765,247,0.648,122,0.544,97,0.479,100,0.367
l12_months,green hit rate,"Velo, Kevin",23,0.916,54,0.764,83,0.664,32,0.37,41,0.402,19,0.232
l12_months,green hit rate,"Surratt, Caleb",64,0.814,213,0.763,241,0.618,133,0.469,112,0.522,82,0.341
l12_months,green hit rate,"Hoge, Tom",124,0.81,324,0.763,474,0.661,229,0.495,162,0.573,180,0.362
l12_months,green hit rate,"Champ, Cameron",31,0.84,100,0.762,124,0.712,67,0.436,46,0.538,26,0.226
l12_months,green hit rate,"Castillo, Ricky",81,0.771,244,0.761,381,0.639,153,0.479,144,0.605,132,0.329
l12_months,green hit rate,"Wolff, Matthew",58,0.868,163,0.759,211,0.62,104,0.418,95,0.538,89,0.307
l12_months,green hit rate,"Higa, Kazuki",null,null,41,0.759,48,0.691,null,null,16,0.762,27,0.256
l12_months,green hit rate,"Valimaki, Sami",32,0.842,189,0.757,301,0.672,118,0.468,76,0.629,102,0.369
l12_months,green hit rate,"Nakajima, Keita",28,0.945,152,0.757,195,0.681,88,0.517,60,0.527,69,0.473
l12_months,green hit rate,"Horsfield, Sam",36,0.823,200,0.757,217,0.619,112,0.401,98,0.499,85,0.284
l12_months,green hit rate,"Highsmith, Joe",62,0.879,306,0.756,369,0.646,164,0.457,130,0.543,140,0.289
l12_months,green hit rate,"Young, Carson",35,0.918,176,0.755,203,0.678,102,0.501,55,0.574,48,0.292
l12_months,green hit rate,"Campbell, Ben",65,0.818,199,0.755,246,0.666,129,0.393,60,0.619,61,0.406
l12_months,green hit rate,"Widing, Tim",21,0.605,39,0.752,56,0.663,28,0.45,23,0.703,null,null
l12_months,green hit rate,"Gordon, Will",25,0.727,88,0.752,138,0.661,60,0.427,43,0.554,39,0.307
l12_months,green hit rate,"Roy, Kevin",106,0.865,316,0.751,403,0.653,183,0.46,117,0.562,115,0.332
l12_months,green hit rate,"Herbert, Lucas",58,0.826,181,0.75,230,0.687,131,0.436,134,0.522,79,0.444
l12_months,green hit rate,"Smylie, Elvis",40,0.834,158,0.75,208,0.78,100,0.389,69,0.495,67,0.337
l12_months,green hit rate,"Whaley, Vince",73,0.919,216,0.748,329,0.642,148,0.392,156,0.629,136,0.272
l12_months,green hit rate,"Pavon, Matthieu",45,0.871,233,0.747,305,0.632,138,0.49,100,0.597,115,0.346
l12_months,green hit rate,"Schmid, Matti",82,0.811,224,0.746,343,0.73,145,0.464,144,0.56,132,0.362
l12_months,green hit rate,"Yellamaraju, Sudarshan",48,0.853,256,0.745,332,0.653,149,0.486,108,0.574,110,0.377
l12_months,green hit rate,"Tosti, Alejandro",43,0.898,150,0.745,193,0.552,104,0.414,71,0.595,89,0.303
l12_months,green hit rate,"Knapp, Jake",48,0.841,205,0.745,290,0.671,133,0.479,111,0.552,103,0.394
l12_months,green hit rate,"Hoey, Rico",117,0.844,322,0.745,439,0.66,215,0.573,169,0.571,153,0.398
l12_months,green hit rate,"Neergaard-Petersen, Rasmus",51,0.746,147,0.743,274,0.706,122,0.531,74,0.542,79,0.232
l12_months,green hit rate,"Hahn, James",17,0.737,40,0.739,56,0.683,null,null,24,0.514,23,0.202
l12_months,green hit rate,"Johnson, Dustin",69,0.891,235,0.739,277,0.676,147,0.422,108,0.581,114,0.291
l12_months,green hit rate,"Dickson, Taylor",14,0.951,68,0.737,85,0.579,38,0.462,29,0.431,23,0.255
