player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Nakajima, Keita",24,80,69,0,3,3,9,0.432,13,-2.403,-1.003,0.393,1.261,3.196,1.804,-0.200,109,-1.753,-0.862,-0.033,0.463,1.063,0.924,0.029,61,-1.871,-1.211,-0.030,0.950,2.790,1.558,0.034,60,-1.670,-0.587,0.057,0.488,1.360,0.845,0.063,56,-3.132,-1.135,-0.042,1.413,2.553,1.752,-0.137,65,-2.919,-1.312,-0.026,0.735,2.201,1.884,0.135,45,-4.411,-1.570,0.120,2.034,4.471,2.663,0.135,46,-4.411,-1.570,0.120,2.034,4.471,2.663,0.965,66,-11.916,-4.052,3.872,9.539,20.652,9.183,0.012,51,-0.231,-0.102,0.006,0.085,0.176,0.117
"Power, Seamus",26,89,73,0,0,2,6,0.297,26,-2.973,-0.832,0.300,1.350,2.955,1.842,0.100,40,-1.288,-0.459,-0.100,0.704,2.227,1.059,-0.346,95,-2.594,-1.434,-0.295,0.781,2.208,1.545,-0.006,67,-1.309,-0.571,0.131,0.614,1.168,0.888,-0.352,83,-3.252,-1.779,-0.018,0.815,2.541,1.859,-0.252,75,-3.594,-1.350,-0.042,1.148,2.643,1.956,0.126,46,-3.836,-1.632,0.027,1.769,3.563,2.424,0.126,47,-3.836,-1.632,0.027,1.769,3.563,2.424,-4.206,93,-22.232,-12.207,-3.245,2.617,11.776,11.216,0.027,38,-0.237,-0.049,0.041,0.108,0.225,0.133
"Bauchou, Zach",28,98,57,1,1,4,11,0.042,64,-2.986,-1.128,0.131,1.641,2.569,1.742,0.139,32,-1.316,-0.554,0.092,0.704,1.915,1.042,0.414,14,-2.076,-0.819,0.366,1.301,2.755,1.542,-0.111,81,-1.422,-0.485,0.021,0.416,0.888,0.837,0.303,39,-2.397,-0.829,0.338,1.880,2.917,1.744,0.442,30,-2.196,-0.683,0.270,1.568,3.021,1.723,0.115,47,-4.130,-1.525,0.386,1.820,3.419,2.448,0.115,48,-4.130,-1.525,0.386,1.820,3.419,2.448,-4.540,96,-28.284,-8.939,-3.495,2.189,9.677,11.020,-0.014,81,-0.173,-0.083,-0.020,0.058,0.176,0.109
"Blair, Zac",29,104,49,0,1,6,10,-0.074,78,-2.978,-1.160,-0.172,1.556,2.720,1.815,-0.045,75,-1.496,-0.818,0.126,0.631,1.660,1.101,0.591,7,-1.452,-0.509,0.462,1.436,3.179,1.468,-0.361,111,-1.551,-0.962,-0.344,0.219,0.891,0.783,0.230,43,-2.038,-0.682,0.209,1.225,2.884,1.520,0.186,45,-3.006,-0.767,0.264,1.463,2.938,1.836,0.105,48,-4.013,-1.420,0.052,1.546,4.481,2.422,0.105,49,-4.013,-1.420,0.052,1.546,4.481,2.422,-18.868,134,-35.156,-25.616,-18.944,-12.437,-3.760,9.211,0.062,21,-0.131,-0.009,0.065,0.130,0.227,0.106
"Li, Haotong",32,97,87,0,1,5,8,-0.129,86,-2.488,-1.224,-0.191,1.024,2.789,1.713,-0.321,123,-2.973,-0.704,-0.317,0.306,1.056,1.216,0.284,25,-2.567,-0.696,0.113,1.683,3.104,1.616,0.371,21,-0.967,-0.137,0.565,0.843,1.466,0.769,0.655,16,-3.016,-0.375,0.454,1.733,3.863,1.781,0.334,34,-4.779,-1.346,0.408,1.967,3.890,2.397,0.096,49,-5.109,-1.407,-0.123,1.889,4.653,3.025,0.096,50,-5.109,-1.407,-0.123,1.889,4.653,3.025,5.866,35,-13.402,-2.011,4.863,12.441,26.151,9.785,0.001,63,-0.155,-0.084,-0.005,0.091,0.189,0.102
"Suber, Jackson",27,86,63,0,3,5,8,-0.059,77,-2.360,-0.942,-0.104,0.943,2.478,1.621,-0.024,68,-1.465,-0.680,0.001,0.589,1.817,1.036,0.159,42,-2.871,-0.691,0.198,1.327,2.778,1.646,0.076,52,-1.724,-0.471,0.211,0.747,1.303,1.028,0.235,42,-3.274,-1.277,0.570,1.873,3.172,2.109,0.210,42,-4.327,-1.626,0.427,1.998,3.874,2.603,0.096,50,-5.441,-1.942,0.252,2.222,4.877,3.149,0.096,51,-5.441,-1.942,0.252,2.222,4.877,3.149,0.649,69,-16.221,-6.009,2.325,7.122,17.253,10.314,-0.024,93,-0.206,-0.091,-0.016,0.048,0.136,0.109
"Hughes, Mackenzie",24,79,73,0,0,3,5,0.408,15,-2.288,-1.126,0.495,1.569,3.249,1.849,0.379,7,-1.423,-0.096,0.461,1.057,1.639,0.950,-0.430,103,-2.787,-1.231,-0.427,0.476,1.635,1.346,-0.175,88,-2.248,-0.673,-0.024,0.565,1.338,1.027,-0.605,103,-3.540,-1.736,-0.607,0.732,1.882,1.700,-0.226,73,-3.016,-1.542,-0.212,0.975,2.711,1.775,0.078,51,-3.981,-1.430,0.164,1.636,3.798,2.545,0.078,52,-3.981,-1.430,0.164,1.636,3.798,2.545,1.290,64,-16.827,-6.355,1.864,9.910,19.287,11.588,-0.058,119,-0.258,-0.152,-0.035,0.021,0.188,0.132
"Dou, Zecheng",27,84,47,0,2,2,10,-0.001,69,-2.156,-1.007,0.060,0.752,2.405,1.495,0.154,28,-1.084,-0.628,0.027,0.775,1.908,0.979,0.351,19,-2.011,-0.310,0.299,1.078,2.335,1.423,-0.275,104,-2.398,-1.242,-0.132,0.446,1.342,1.183,0.076,55,-2.250,-1.349,0.120,1.058,2.912,1.758,0.230,39,-2.913,-1.050,0.400,1.312,3.196,1.904,0.069,52,-3.748,-1.486,-0.130,1.691,4.348,2.596,0.069,53,-3.748,-1.486,-0.130,1.691,4.348,2.596,6.299,29,-9.476,-1.898,6.537,12.980,22.657,11.452,-0.050,110,-0.266,-0.153,-0.052,0.060,0.193,0.144
"Kanaya, Takumi",32,109,77,1,4,5,9,0.409,14,-2.103,-0.540,0.332,1.239,2.946,1.528,0.316,12,-1.706,-0.230,0.347,0.959,1.839,1.025,-0.681,129,-2.477,-1.445,-0.745,0.039,1.348,1.263,0.065,55,-1.097,-0.419,0.005,0.670,1.442,0.834,-0.617,105,-2.980,-1.387,-0.670,0.310,1.514,1.405,-0.300,81,-3.432,-1.132,-0.021,0.740,1.828,1.707,0.069,53,-4.523,-1.038,0.223,1.448,4.021,2.521,0.069,54,-4.523,-1.038,0.223,1.448,4.021,2.521,-8.849,118,-25.782,-16.435,-9.977,-0.661,7.169,10.589,0.083,8,-0.150,0.008,0.091,0.172,0.275,0.126
"Ventura, Kristoffer",24,69,51,0,2,2,6,0.377,18,-2.757,-0.346,0.485,1.393,3.148,1.821,-0.149,98,-1.720,-0.518,-0.061,0.368,1.096,1.195,-0.525,115,-3.036,-1.274,-0.605,0.471,1.769,1.580,0.266,29,-1.281,-0.075,0.454,0.872,1.308,0.975,-0.259,72,-3.039,-1.575,-0.334,1.196,2.922,1.833,-0.408,87,-3.927,-1.275,-0.492,1.088,2.141,2.009,0.053,54,-4.440,-1.252,0.020,2.098,4.355,2.576,0.053,55,-4.440,-1.252,0.020,2.098,4.355,2.576,4.501,41,-6.937,-1.001,2.884,9.811,21.315,9.427,0.004,57,-0.181,-0.069,0.003,0.098,0.171,0.120
