player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Cockerill, Aaron",12,0,0,0,34,10,-0.001501,-0.136144,-0.371302,-0.844861,-1.352307,-1.442548824
"Campbell, Ben",11,0,0,0,42,36,0.169910833,-0.072814444,-0.787426944,-0.650830278,-1.511071667,-1.450442381
"Von Dellingshausen, Nicolai",13,0,0,0,42,40,-0.3692295,-0.03683025,-0.88490525,-0.1438865,-1.065622,-1.469361905
"Celli, Filippo",16,0,0,0,39,29,0.161085172,-0.095463103,-0.743364138,-0.264646552,-1.103473793,-1.474247949
"Repetto Taylor, Rocco Paolo",18,0,0,0,53,28,-0.657856071,-0.1997325,-1.272117143,0.234235357,-1.237614286,-1.482073774
"Sargent, Gordon",12,0,0,0,33,26,-0.107417308,-0.121173846,-1.911239615,0.168634615,-1.863778846,-1.505045455
"Biondi, Fred",14,0,0,0,38,20,-0.875109,0.074339,-0.688791,-0.1935665,-0.8080185,-1.520874737
"Piercy, Scott",4,0,0,0,8,4,0.25616,-0.19956,-0.8646175,0.224955,-0.8392225,-1.52504625
"Senior, Jack",19,0,0,0,55,25,-0.2295236,-0.0921092,-0.9771164,-0.6287196,-1.6979452,-1.527522364
"Arnaus, Adri",16,0,0,0,43,22,-0.100009091,0.057219545,-1.027736364,-0.316680909,-1.287197727,-1.536844651
"Schenk, Adam",18,0,0.002,0,49,46,-0.569529783,-0.102105,-0.404666304,-0.311870435,-0.818641739,-1.562851429
"Lee, S.T.",4,0,0,0,11,8,0.2262725,0.3734175,-1.04709125,-0.7288125,-1.40248625,-1.5643
"Hellgren, Bjorn",12,0,0,0,47,36,-0.900858056,-0.4626975,-0.573108056,-0.126718333,-1.162523889,-1.574558723
"Donald, Luke",2,0,0,0,6,6,0.645183333,0.172496667,-1.411715,-0.991358333,-2.230576667,-1.585396667
"Lee, Danny",11,0,0,0,41,35,-0.155748857,-0.14164,-0.706303429,-0.546018857,-1.393962286,-1.596887317
"Veerman, Johannes",13,0,0.002,0,38,32,0.504149063,-0.341508125,-1.01611375,-0.84180125,-2.199423125,-1.608347105
"Lamprecht, Christo",16,0,0,0,45,34,-0.368688235,0.171171176,-1.349173824,-0.087595882,-1.265598529,-1.608638889
"Debove, Quentin",15,0,0,0,40,24,-0.475781667,-0.071139167,-0.4259625,-0.19302625,-0.690127917,-1.64511075
"Campos, Rafael",16,0,0,0,40,27,-0.693111481,-0.868458519,-0.067947037,-0.492492593,-1.428898148,-1.6568565
"Streb, Robert",5,0,0,0,12,8,-0.33886125,-0.20518,-0.462675,-1.03025125,-1.69810625,-1.659461667
"Charmasson, Clement",15,0,0,0,42,22,-0.228813636,-0.432947727,-1.543057273,-0.153092273,-2.129097273,-1.665046667
"Kizzire, Patton",14,0,0,0,35,33,-0.44073697,0.275491818,-0.290035758,-1.219047273,-1.233591212,-1.678576
"Micheluzzi, David",17,0,0,0,47,27,-0.017923704,0.29949,-0.863337778,-0.52528,-1.089127778,-1.703422128
"La Sasso, Michael",10,0,0,0,38,36,-0.505246944,-0.244622778,-0.762712222,-0.161911944,-1.169246944,-1.705187368
"Siem, Marcel",15,0,0,0,44,26,-0.541850385,-0.032396154,-0.985858462,-0.326137308,-1.344391923,-1.705865909
"Zanotti, Fabrizio",10,0,0,0,26,16,-0.22023375,-0.34237625,-0.42758,0.0510275,-0.71892875,-1.708028077
"Helligkilde, Marcus",7,0,0,0,17,12,-1.54392,0.1385225,0.3152375,0.099773333,0.553533333,-1.718683529
"Vidal, Quim",18,0,0.001,0,52,24,-0.9222275,-0.24578875,-1.044397917,-0.11281375,-1.403000417,-1.767759808
