position,player_name,course,score,thru,today,sg_ott,distance,accuracy,sg_app,gir,prox_fw,prox_rgh,sg_putt,sg_arg,scrambling,great_shots,poor_shots,sg_total,sg_t2g,sg_bs
T27,"Kim, Michael",AN,-2,18,-2,0.23,300.3,0.61538,1,0.66667,36.8422,15.9292,0.23,0.39,0.57143,6,3,1.85,1.61,1.22
T27,"Hidalgo Portillo, Angel",AN,-2,18,-2,0.95,297.6,0.84615,2.1,0.72222,37.1628,54.4411,-1.21,0.01,0.8,3,3,1.85,3.06,3.05
T27,"Norris, Shaun",AN,-2,18,-2,-0.53,289.8,0.38462,0.37,0.55556,39.8328,93.6093,1.84,0.17,0.71429,4,2,1.85,0.01,-0.16
T27,"Hojgaard, Nicolai",AN,-2,18,-2,-0.27,313.4,0.46154,4.56,0.88889,21.0047,24.6437,-2.93,0.48,1,7,4,1.85,4.77,4.3
T27,"Neergaard-Petersen, Rasmus",AN,-2,18,-2,0.9,310.6,0.53846,-1.29,0.61111,28.5772,128.7187,2.05,0.18,0.75,5,6,1.85,-0.21,-0.38
T27,"Spaun, J.J.",AN,-2,18,-2,0.35,305.2,0.61538,2.12,0.83333,30.4091,23.5816,-0.76,0.14,0.5,2,4,1.85,2.61,2.47
T27,"Gotterup, Chris",AN,-2,18,-2,1.01,322.7,0.38462,0.37,0.66667,29.0816,127.7797,-0.83,1.3,0.66667,6,6,1.85,2.68,1.38
T27,"Molinari, Francesco",AN,-2,18,-2,0.31,284.9,0.69231,1.55,0.66667,28.6583,56.544,0.75,-0.76,0.83333,5,6,1.85,1.1,1.86
T27,"Hovland, Viktor",AN,-2,18,-2,0.29,299.1,0.61538,3.91,0.94444,24.1687,11.4319,-1.79,-0.57,0.5,3,4,1.85,3.63,4.2
T27,"Li, Haotong",AN,-2,18,-2,0.88,306.8,0.61538,-1.76,0.61111,40.9388,65.2032,3.12,-0.39,0.6,7,5,1.85,-1.28,-0.89
T27,"Jarvis, Casey",AN,-2,18,-2,0.58,296.8,0.61538,2,0.88889,32.4698,72.1477,-0.16,-0.57,0.75,3,0,1.85,2,2.57
T27,"Yellamaraju, Sudarshan",AN,-2,18,-2,0.17,301.6,0.53846,0.34,0.72222,29.5595,25.8341,1.12,0.21,1,2,4,1.85,0.73,0.51
T27,"Keefer, Johnny",AN,-2,18,-2,1.51,320.3,0.53846,1.88,0.72222,29.1123,60.4154,-0.46,-1.08,0.71429,8,6,1.85,2.31,3.39
T27,"Schmid, Matti",AN,-2,18,-2,0.36,297.5,0.46154,2.01,0.77778,37.078,51.254,-0.81,0.29,0.57143,5,3,1.85,2.66,2.37
T27,"Stevens, Sam",AN,-2,18,-2,1.64,316.2,0.53846,-1.07,0.55556,36.2566,62.5848,0.46,0.82,0.88889,3,5,1.85,1.39,0.57
T27,"Smith, Jordan",AN,-2,18,-2,1.73,302.4,0.84615,0.62,0.72222,29.6904,49.0383,0,-0.5,0.57143,6,2,1.85,1.85,2.35
T27,"Sullivan, Andy",AN,-2,18,-2,0.34,296,0.53846,-0.36,0.61111,35.0069,42.6016,1.95,-0.08,0.875,2,1,1.85,-0.1,-0.02
T27,"Gerard, Ryan",AN,-2,18,-2,2.14,313.5,0.84615,-1.6,0.66667,46.12,39.3415,-0.16,1.46,0.66667,3,4,1.85,2.01,0.55
T27,"Migliozzi, Guido",AN,-2,18,-2,-0.44,295.9,0.38462,-0.76,0.61111,35.6336,101.3439,1.19,1.86,0.75,5,4,1.85,0.66,-1.2
T27,"Schaper, Jayden",AN,-2,18,-2,-0.18,290.6,0.53846,0.31,0.61111,29.46,126.7301,1.1,0.62,0.83333,2,2,1.85,0.74,0.13
T27,"Scheffler, Scottie",AN,-2,18,-2,0.92,308.2,0.46154,-0.23,0.72222,29.9018,46.4541,1.09,0.06,0.42857,4,2,1.85,0.75,0.69
T27,"Aberg, Ludvig",AN,-2,18,-2,2.48,319.7,0.69231,-0.08,0.83333,40.2801,6.1586,-0.98,0.43,0.66667,7,3,1.85,2.83,2.39
T27,"Reed, Patrick",AN,-2,18,-2,-1.92,293.7,0.38462,1.11,0.61111,28.8226,70.6811,3.24,-0.58,0.5,7,6,1.85,-1.39,-0.81
T27,"Riley, Davis",AN,-2,18,-2,0.89,308.1,0.53846,1.99,0.72222,35.3797,42.4032,0.73,-1.76,0.5,7,5,1.85,1.12,2.88
T27,"Echavarria, Nico",AN,-2,18,-2,1.36,304.1,0.61538,2.18,0.61111,31.3869,30.3907,-1.35,-0.36,0.55556,4,4,1.85,3.19,3.55
T53,"McGreevy, Max",AN,-1,18,-1,-1.05,287.2,0.46154,1.07,0.55556,37.5472,55.1706,0.31,0.52,0.71429,7,5,0.85,0.54,0.02
T53,"Lindberg, Mikael",AN,-1,18,-1,2.01,320.7,0.46154,0.44,0.88889,42.9916,9.9016,-1.53,-0.07,0.33333,5,4,0.85,2.38,2.45
T53,"Jamieson, Scott",AN,-1,18,-1,-0.41,291.8,0.61538,0.51,0.66667,37.0604,80.0664,-0.22,0.97,0.625,2,3,0.85,1.06,0.1
T53,"Canter, Laurie",AN,-1,18,-1,1.61,298.7,0.92308,-2.09,0.55556,39.3649,null,0.92,0.39,0.66667,3,3,0.85,-0.08,-0.47
T53,"Forrest, Grant",AN,-1,18,-1,-0.46,289.3,0.30769,1.69,0.83333,31.5677,38.2044,-0.31,-0.07,1,3,2,0.85,1.15,1.23
T53,"Siem, Marcel",AN,-1,18,-1,-0.93,287.8,0.53846,0.13,0.72222,30.6293,126.499,2.41,-0.76,0.4,5,4,0.85,-1.56,-0.8
T53,"Schauffele, Xander",AN,-1,18,-1,0.25,308.8,0.53846,-0.34,0.55556,34.8902,56.1195,0.71,0.23,0.6,4,4,0.85,0.14,-0.09
T53,"Scott, Adam",AN,-1,18,-1,-0.2,306.1,0.46154,1.48,0.77778,26.2853,83.8693,0.27,-0.7,0.5,4,4,0.85,0.58,1.28
T53,"Snedeker, Brandt",AN,-1,18,-1,0.58,287.8,0.76923,-0.68,0.61111,34.5039,23.2489,-1.91,2.86,0.55556,5,4,0.85,2.76,-0.1
T53,"Perez, Victor",AN,-1,18,-1,0.36,300.4,0.46154,-0.74,0.72222,38.6777,44.9233,-0.25,1.48,0.5,2,3,0.85,1.1,-0.38
T53,"Noren, Alex",AN,-1,18,-1,0.5,297.3,0.53846,-1.27,0.66667,41.7909,53.5404,2.19,-0.58,0.5,4,5,0.85,-1.35,-0.76
T53,"Strydom, Ockie",AN,-1,18,-1,1.48,302.9,0.69231,1.32,0.83333,31.484,11.9759,-2.39,0.44,0.4,4,4,0.85,3.24,2.8
T53,"Meronk, Adrian",AN,-1,18,-1,0.05,297.3,0.38462,-0.68,0.61111,26.4169,54.4304,-0.13,1.6,0.875,1,1,0.85,0.97,-0.63
T53,"Elvira Mijares, Ignacio",AN,-1,18,-1,-0.25,292.9,0.61538,0.71,0.72222,35.2933,17.0394,0.22,0.17,0.4,5,3,0.85,0.62,0.46
T53,"Von Dellingshausen, Nicolai",AN,-1,18,-1,1.14,311.3,0.53846,-0.48,0.77778,27.2363,60.483,0.39,-0.2,0.4,7,2,0.85,0.46,0.66
T53,"Rozner, Antoine",AN,-1,18,-1,1.59,309.8,0.61538,1.32,0.55556,44.4904,15.0983,0.39,-2.45,0.45455,8,7,0.85,0.46,2.91
T53,"Greyserman, Max",AN,-1,18,-1,0.73,311.6,0.53846,-0.47,0.61111,29.3845,36.8839,-0.31,0.9,0.75,3,2,0.85,1.16,0.26
T53,"Thomas, Justin",AN,-1,18,-1,0.12,300,0.61538,0.02,0.72222,40.0919,60.0842,-0.01,0.72,0.5,5,4,0.85,0.86,0.14
T53,"Kruyswijk, Jacques",AN,-1,18,-1,0.4,295.5,0.38462,-0.85,0.55556,35.0201,59.6871,-0.03,1.32,0.66667,2,1,0.85,0.87,-0.44
T72,"Moore, Taylor",AN,0,18,0,0.35,297.9,0.46154,-0.22,0.66667,33.5358,65.9507,-0.17,-0.12,0.77778,1,1,-0.15,0.01,0.13
T72,"Wallace, Matt",AN,0,18,0,-1.14,298,0.30769,2.53,0.83333,28.6015,32.0012,-1.45,-0.09,0.66667,2,3,-0.15,1.3,1.39
T72,"Penge, Marco",AN,0,18,0,0.39,307.9,0.61538,-2.81,0.55556,39.6194,75.9675,0.28,1.99,0.6,3,6,-0.15,-0.44,-2.42
T72,"Svensson, Jesper",AN,0,18,0,0.36,320.4,0.46154,-1,0.77778,39.0085,33.9341,0.82,-0.34,0.4,6,3,-0.15,-0.97,-0.64
T72,"Ferguson, Ewen",AN,0,18,0,1.13,297.4,0.69231,1.07,0.77778,30.6458,100.2112,-2.27,-0.08,0.6,4,4,-0.15,2.11,2.2
T72,"Potgieter, Aldrich",AN,0,18,0,-1.02,306,0.23077,1.72,0.5,37.1959,78.9192,-0.41,-0.46,0.63636,5,8,-0.15,0.25,0.71
T72,"Olesen, Thorbjorn",AN,0,18,0,-1.86,299,0.30769,-0.09,0.55556,27.798,74.4713,3.37,-1.58,0.71429,5,4,-0.15,-3.53,-1.95
T72,"Chacarra, Eugenio",AN,0,18,0,0.13,297.7,0.46154,1.58,0.72222,21.6916,81.8159,0.24,-2.1,0.4,4,5,-0.15,-0.39,1.71
T72,"Hatton, Tyrrell",AN,0,18,0,-0.45,301.3,0.38462,-1.68,0.66667,33.4317,51.3522,2.37,-0.39,0.625,3,6,-0.15,-2.52,-2.13
T72,"Eckroat, Austin",AN,0,18,0,-2.04,287,0.30769,0.06,0.55556,31.7946,67.4055,1.25,0.58,0.8,3,4,-0.15,-1.41,-1.98
T72,"Frittelli, Dylan",AN,0,18,0,0.14,299.8,0.46154,-0.34,0.55556,39.2562,63.1459,0.14,-0.1,0.66667,2,4,-0.15,-0.3,-0.2
T72,"Van Driel, Darius",AN,0,18,0,-1.16,292.7,0.61538,0.9,0.66667,32.0077,62.2292,0.28,-0.18,0.6,3,4,-0.15,-0.43,-0.26
T72,"Castillo, Ricky",AN,0,18,0,0.28,306.3,0.46154,-2.68,0.55556,41.6473,79.9657,2.34,-0.1,0.66667,4,5,-0.15,-2.49,-2.39
T72,"Davis, Cam",AN,0,18,0,-0.73,296.4,0.46154,-0.71,0.66667,41.6071,53.8016,0.99,0.3,1,5,4,-0.15,-1.14,-1.44
T72,"Kirk, Chris",AN,0,18,0,-0.46,298.6,0.23077,0.19,0.61111,42.1815,75.6708,-0.73,0.84,0.5,1,6,-0.15,0.57,-0.27
T72,"Du Plessis, Hennie",AN,0,18,0,0.09,300.9,0.69231,0.9,0.66667,32.8758,31.3051,-1.76,0.62,0.42857,5,6,-0.15,1.61,0.99
T72,"Taylor, Nick",AN,0,18,0,-1.28,294.1,0.15385,0.85,0.38889,30.1866,66.4893,-0.59,0.86,0.75,4,4,-0.15,0.44,-0.43
T72,"Theegala, Sahith",AN,0,18,0,-0.82,297.6,0.30769,-1.08,0.61111,43.1626,38.3288,1.91,-0.16,0.5,5,4,-0.15,-2.06,-1.91
T72,"Harman, Brian",AN,0,18,0,-0.93,292,0.53846,0.44,0.72222,42.3214,32.1482,0.67,-0.33,0.4,2,5,-0.15,-0.82,-0.49
T72,"Pavon, Matthieu",AN,0,18,0,0.23,301.6,0.69231,0.01,0.72222,29.8348,54.1362,-0.16,-0.24,0.25,3,3,-0.15,0,0.25
T72,"Straka, Sepp",AN,0,18,0,0.46,297.2,0.61538,-2.21,0.55556,52.1261,64.5488,1.48,0.12,0.72727,2,5,-0.15,-1.64,-1.75
T72,"Kim, Si Woo",AN,0,18,0,0.76,303.7,0.61538,-2.76,0.61111,36.5436,111.9667,0.24,1.6,0.77778,2,5,-0.15,-0.4,-2
T72,"Mansell, Richard",AN,0,18,0,-0.92,306.3,0.23077,-0.97,0.66667,45.3471,51.0633,2.31,-0.57,0.25,5,4,-0.15,-2.47,-1.9
T72,"Lagergren, Joakim",AN,0,18,0,0.58,305.5,0.46154,-0.77,0.66667,42.7741,32.0301,-0.49,0.52,0.55556,4,5,-0.15,0.33,-0.19
T72,"Naidoo, Dylan",AN,0,18,0,0.12,297.1,0.46154,-0.21,0.66667,45.5317,73.7585,1.73,-1.8,0.28571,4,5,-0.15,-1.88,-0.08
T72,"Hubbard, Mark",AN,0,18,0,0.44,303.7,0.46154,-1.75,0.5,39.8741,63.5593,-0.64,1.8,0.61538,4,4,-0.15,0.49,-1.31
T72,"Vilips, Karl",AN,0,18,0,1,308.3,0.61538,-1.01,0.66667,44.5126,117.7513,0.5,-0.64,0.63636,4,6,-0.15,-0.65,-0.01
T99,"Meissner, Mac",AN,1,18,1,1.68,303.1,0.76923,-0.44,0.61111,36.3935,23.3812,-2.47,0.08,0.5,4,3,-1.15,1.32,1.24
T99,"Fox, Ryan",AN,1,18,1,0.51,308.3,0.46154,0.55,0.72222,25.9773,68.9646,-2.25,0.04,0.42857,7,4,-1.15,1.1,1.06
T99,"Larrazabal, Pablo",AN,1,18,1,-1.84,275.5,0.53846,-0.24,0.38889,32.8385,52.2446,1.42,-0.49,0.66667,2,5,-1.15,-2.58,-2.08
T99,"Reitan, Kristoffer",AN,1,18,1,0.88,299.2,0.53846,0.37,0.72222,37.6136,49.7813,-1.89,-0.52,0.28571,4,6,-1.15,0.74,1.26
T99,"Lawrence, Thriston",AN,1,18,1,0.01,286.6,0.61538,-0.06,0.61111,29.7933,88.1432,-1.63,0.53,0.66667,0,2,-1.15,0.48,-0.05
T99,"Lowry, Shane",AN,1,18,1,0.04,299.6,0.53846,1.33,0.66667,40.8141,35.7423,-1.62,-0.91,0.44444,3,7,-1.15,0.46,1.37
T99,"Rai, Aaron",AN,1,18,1,-0.03,282.3,0.61538,1.58,0.66667,32.4615,39.9542,-3.07,0.36,0.57143,3,5,-1.15,1.91,1.55
T99,"Premlall, Yurav",AN,1,18,1,-1.97,289.5,0.07692,-1.42,0.61111,33.0067,78.8415,2.73,-0.5,0.66667,4,3,-1.15,-3.89,-3.39
T99,"Katsuragawa, Yuto",AN,1,18,1,-0.42,289.8,0.61538,-0.53,0.66667,34.5071,54.8648,-0.71,0.52,0.5,4,3,-1.15,-0.44,-0.96
T99,"Choi, Seungbin",AN,1,18,1,1.17,302,0.61538,-1.4,0.72222,36.2934,67.0536,0.44,-1.37,0.42857,3,3,-1.15,-1.6,-0.23
T99,"Coody, Pierceson",AN,1,18,1,-0.14,307.8,0.38462,-0.89,0.61111,29.9024,120.0408,1.07,-1.19,0.66667,3,5,-1.15,-2.23,-1.03
T99,"Ghim, Doug",AN,1,18,1,0.37,305.3,0.69231,0.49,0.72222,31.9055,39.9515,-2.32,0.31,0.33333,3,6,-1.15,1.17,0.86
T99,"Bradbury, Dan",AN,1,18,1,-2.78,295.1,0.30769,2.77,0.44444,41.4364,48.1489,-0.91,-0.24,0.66667,4,8,-1.15,-0.25,-0.01
T99,"Norgaard, Niklas",AN,1,18,1,0.73,312.2,0.53846,-3.57,0.61111,43.1001,64.2494,2.64,-0.96,0.5,3,5,-1.15,-3.79,-2.84
T99,"Highsmith, Joe",AN,1,18,1,0.53,299.9,0.46154,-0.58,0.5,30.6074,62.2751,-1.27,0.17,0.6,3,4,-1.15,0.12,-0.05
T99,"Kaneko, Kota",AN,1,18,1,-2.25,282.4,0.46154,-1.54,0.5,50.1808,77.5638,1.69,0.95,0.85714,1,5,-1.15,-2.84,-3.79
T99,"English, Harris",AN,1,18,1,-0.69,295.9,0.46154,1.55,0.72222,27.3952,42.9602,-1.93,-0.08,0.66667,0,5,-1.15,0.77,0.85
T99,"Waring, Paul",AN,1,18,1,-0.64,290,0.38462,-0.05,0.61111,34.0803,52.3892,-1.62,1.15,0.75,2,3,-1.15,0.46,-0.69
T99,"Hall, Harry",AN,1,18,1,-0.82,308.5,0.38462,-4.41,0.44444,50.5707,32.9004,3.84,0.24,0.72727,4,6,-1.15,-4.99,-5.23
T99,"Cole, Eric",AN,1,18,1,-0.03,309,0.46154,-2.82,0.61111,48.9902,76.4123,1.7,0,0.625,1,7,-1.15,-2.85,-2.85
T99,"Guerrier, Julien",AN,1,18,1,-1.11,283.1,0.46154,-0.93,0.61111,36.6226,49.0934,0.88,0.01,0.66667,4,3,-1.15,-2.03,-2.04
T99,"Van Rooyen, Erik",AN,1,18,1,0.36,296.3,0.53846,-0.49,0.61111,38.1685,52.5086,0.06,-1.08,0.54545,3,5,-1.15,-1.22,-0.13
T99,"Fitzpatrick, Alex",AN,1,18,1,-0.8,311.8,0.23077,-0.04,0.66667,38.5251,40.1541,-0.04,-0.27,0.625,3,6,-1.15,-1.11,-0.84
T99,"Putnam, Andrew",AN,1,18,1,-0.86,281.2,0.38462,-1.88,0.61111,46.0005,80.6302,2.47,-0.88,0.5,3,0,-1.15,-3.62,-2.74
T99,"Hoshino, Rikuya",AN,1,18,1,-0.76,289.6,0.46154,1.49,0.66667,27.7472,59.4055,-1.4,-0.48,0.66667,3,7,-1.15,0.25,0.72
T124,"Johnston, Ryggs",AN,2,18,2,0.31,301.4,0.30769,-1.37,0.5,37.6607,76.8492,-2.29,1.19,0.6,2,5,-2.15,0.13,-1.06
T124,"Lee, Junghwan",AN,2,18,2,0.2,291.4,0.69231,-2.23,0.55556,43.2691,50.4447,-0.07,-0.06,0.625,1,5,-2.15,-2.09,-2.03
T124,"Saddier, Adrien",AN,2,18,2,-1,300.2,0.53846,1.6,0.66667,25.7977,50.0242,-1.48,-1.29,0.42857,3,2,-2.15,-0.68,0.61
T124,"Campbell, Brian",AN,2,18,2,0.06,284.8,0.69231,-0.3,0.55556,25.6022,138.4135,-1.31,-0.6,0.44444,4,6,-2.15,-0.84,-0.24
T124,"Smalley, Alex",AN,2,18,2,0.34,292.6,0.53846,-1.36,0.72222,31.2219,104.6595,-1.17,0.03,1,1,2,-2.15,-0.98,-1.02
T124,"Del Rey, Alejandro",AN,2,18,2,-0.55,306,0.46154,-0.6,0.5,41.2976,35.006,1.15,-2.16,0.54545,6,9,-2.15,-3.31,-1.15
T124,"Sterne, Richard",AN,2,18,2,-0.93,286.4,0.61538,1.08,0.61111,34.3736,79.9508,-1.18,-1.12,0.2,4,4,-2.15,-0.97,0.15
T124,"Knapp, Jake",AN,2,18,2,0.94,308.7,0.53846,-0.92,0.55556,38.3864,87.911,-0.13,-2.04,0.45455,5,4,-2.15,-2.02,0.02
T124,"Im, Sungjae",AN,2,18,2,0.43,296,0.53846,-1.84,0.66667,40.4034,35.492,-0.53,-0.22,0.375,3,3,-2.15,-1.63,-1.41
T124,"Gumberg, Jordan",AN,2,18,2,0.38,297.4,0.46154,-0.42,0.44444,33.5829,62.5218,0.3,-2.4,0.5,5,8,-2.15,-2.45,-0.05
T124,"Ok, Taehoon",AN,2,18,2,-0.41,289.5,0.46154,0.26,0.61111,26.9838,80.0479,-1.6,-0.4,0.28571,4,3,-2.15,-0.55,-0.15
T124,"Manassero, Matteo",AN,2,18,2,-1.12,299.6,0.38462,0.12,0.61111,35.4792,52.6852,-2.13,0.98,0.55556,2,8,-2.15,-0.03,-1.01
T124,"Da Costa Rodrigues, Daniel",AN,2,18,2,-1.41,287.1,0.38462,1.31,0.77778,34.3216,33.3398,-2.68,0.62,0.8,3,6,-2.15,0.52,-0.1
T137,"LaCroix, Frederic",AN,3,18,3,0.91,301.2,0.61538,-2.11,0.61111,39.6823,58.8172,-2.52,0.57,0.57143,1,7,-3.15,-0.63,-1.2
T137,"Couvra, Martin",AN,3,18,3,-1.28,288.9,0.38462,-0.15,0.55556,42.5265,33.9803,-0.61,-1.11,0.44444,2,7,-3.15,-2.54,-1.43
T137,"Wu, Ashun",AN,3,18,3,-0.19,288.6,0.61538,-3.58,0.55556,36.5227,64.686,1.59,-0.97,0.6,3,5,-3.15,-4.74,-3.77
T137,"Cauley, Bud",AN,3,18,3,0.29,295.2,0.53846,0.4,0.66667,28.779,66.0598,-2.42,-1.42,0.375,2,5,-3.15,-0.74,0.69
T137,"Ravetto, David",AN,3,18,3,0.34,306.1,0.38462,-0.63,0.61111,31.3182,82.8323,-3.45,0.58,0.66667,3,6,-3.15,0.29,-0.29
T137,"Veerman, Johannes",AN,3,18,3,-1.34,291.1,0.38462,-0.56,0.72222,38.7649,75.454,-0.72,-0.53,0.5,2,6,-3.15,-2.43,-1.9
T137,"Brown, Dan",AN,3,18,3,-1.6,287.8,0.69231,1.17,0.66667,30.6048,95.0048,-3.21,0.49,1,3,7,-3.15,0.05,-0.43
T137,"Rahm, Jon",AN,3,18,3,1.18,316.5,0.46154,-2.97,0.44444,35.4944,71.9707,-1.25,-0.11,0.46154,3,6,-3.15,-1.9,-1.79
T145,"Harrington, Padraig",AN,4,18,4,-0.49,292.7,0.23077,0.42,0.77778,34.5197,48.1441,-4.14,0.06,0.5,2,5,-4.15,-0.01,-0.07
T145,"Hoffman, Charley",AN,4,18,4,0.27,294.6,0.69231,-2.14,0.66667,40.1393,28.498,-1.6,-0.68,0.66667,1,5,-4.15,-2.55,-1.87
T145,"Horschel, Billy",AN,4,18,4,-0.53,290.2,0.53846,-0.39,0.77778,32.4775,88.8455,-2.77,-0.46,0.16667,2,5,-4.15,-1.38,-0.92
T145,"Smotherman, Austin",AN,4,18,4,-1.57,292.6,0.46154,0.36,0.77778,21.6258,71.4536,-1.81,-1.14,0,2,6,-4.15,-2.35,-1.21
T149,"Hillier, Daniel",AN,5,18,5,-1.17,298.5,0.38462,0.58,0.55556,32.3524,45.5361,-1.5,-3.06,0.3,5,10,-5.15,-3.65,-0.59
T149,"Puig, David",AN,5,18,5,-1.58,308.6,0.23077,-2.27,0.33333,39.4289,58.586,-2.82,1.52,0.63636,3,8,-5.15,-2.33,-3.85
T149,"Parry, John",AN,5,18,5,-0.58,288.7,0.53846,-1.67,0.33333,28.9194,160.3687,-1.74,-1.16,0.54545,0,2,-5.15,-3.41,-2.25
T149,"Syme, Connor",AN,5,18,5,-1.31,293.2,0.38462,-2.04,0.55556,41.7428,86.2088,-1.35,-0.44,0.44444,2,6,-5.15,-3.8,-3.36
T149,"Yu, Kevin",AN,5,18,5,1.22,313.9,0.46154,-3.9,0.44444,46.9835,84.3606,-1.77,-0.71,0.28571,3,7,-5.15,-3.39,-2.68
T149,"Kim, Baekjun",AN,5,18,5,-2.14,291.1,0.23077,-0.43,0.5,38.2393,62.0473,0.86,-3.45,0.4,4,9,-5.15,-6.02,-2.57
155,"Otaegui, Adrian",AN,6,18,6,-3.08,275.3,0.53846,-2.19,0.5,44.5772,73.9631,-1.49,0.61,0.5,2,9,-6.15,-4.66,-5.27
156,"Schott, Freddy",AN,15,18,15,-4.67,298.7,0.30769,-5.39,0.33333,52.5052,48.7057,-2.87,-2.23,0.30769,2,19,-15.15,-12.28,-10.06
